id,product,quantity,price,date,address,sex,age,age_group
227744,Mechanical Scale,1,38.88,10/28/20 22:18,"423 Main St, Minneapolis, MN 55111",M,63,4
227745,Shower Grab Bar,1,34.98,10/31/20 18:11,"81 12th Ave, New York City, NY 10001",M,62,4
227746,Bungee Cords (10 Pack),1,11.45,10/01/20 10:05,"134 Washington Rd, Las Vegas, NV 88901",F,57,3
227747,Shooter Video Game,1,59.99,10/11/20 22:27,"471 1st Ave, Las Vegas, NV 88901",M,49,3
227748,Vuvuzela,3,4.99,10/07/20 08:33,"210 Ridge St, Miami, FL 33133",M,71,4
227749,Velcro Shoes,1,43.16,10/20/20 15:37,"791 MLK St, New York City, NY 10001",M,53,3
227750,AA Batteries (12 Pack),1,11.95,10/22/20 13:40,"890 MLK Dr, Chicago, IL 60007",F,86,4
227751,Bungee Cords (10 Pack),2,11.45,10/14/20 17:15,"46 MLK Way, Chicago, IL 60007",F,73,4
227752,Tub of 50 Marbles,1,17.75,10/07/20 00:38,"519 4th Rd, New York City, NY 10001",M,49,3
227753,AA Batteries (12 Pack),1,11.95,10/06/20 23:44,"837 11th Rd, Miami, FL 33133",M,55,3
227753,AA Batteries (12 Pack),1,11.95,10/06/20 23:44,"837 11th Rd, Miami, FL 33133",M,55,3
227754,Craft Scissors (8 Pack),1,36.0,10/19/20 21:19,"487 1st St, New York City, NY 10001",M,83,4
227755,Bungee Cords (10 Pack),1,11.45,10/16/20 16:08,"205 6th St, Sacramento, CA 94203",F,37,2
227756,Shower Grab Bar,1,34.98,10/08/20 17:03,"401 10th Dr, Chicago, IL 60007",M,76,4
227757,Bike Helmet,1,27.95,10/27/20 14:00,"7 South Ave, Baton Rouge, LA 70808",F,45,3
227758,Velcro Shoes,1,43.16,10/02/20 14:16,"759 Dogwood St, Sacramento, CA 94203",M,67,4
227759,Shooter Video Game,1,59.99,10/15/20 08:26,"786 Virginia Rd, Denver, CO 80259",M,22,1
227760,Snazzy Hair Clips (3 Pack),5,5.3,10/10/20 13:12,"761 6th Ave, Minneapolis, MN 55111",F,20,1
227761,Bike Helmet,1,27.95,10/06/20 13:27,"424 2nd Blvd, Sacramento, CA 94203",F,54,3
227762,Cherry & Oliver Pitter,1,15.49,10/04/20 10:56,"501 Washington Court, New York City, NY 10001",F,32,2
227763,Velcro Shoes,1,43.16,10/05/20 16:31,"645 South Ave, Chicago, IL 60007",M,69,4
227764,Bungee Cords (10 Pack),1,11.45,10/11/20 13:03,"379 Virginia Rd, New York City, NY 10001",F,88,4
227765,Velcro Shoes,1,43.16,10/16/20 03:15,"752 MLK St, New York City, NY 10001",M,31,2
227765,Shower Grab Bar,1,34.98,10/16/20 03:15,"752 MLK St, New York City, NY 10001",M,31,2
227766,Snazzy Hair Clips (3 Pack),1,5.3,10/23/20 11:58,"641 5th St, Las Vegas, NV 88901",F,33,2
227767,AA Batteries (12 Pack),1,11.95,10/14/20 19:54,"673 Redwood Rd, Sacramento, CA 94203",F,42,3
227767,Vuvuzela,1,4.99,10/14/20 19:54,"673 Redwood Rd, Sacramento, CA 94203",F,42,3
227768,Shooter Video Game,1,59.99,10/31/20 11:30,"922 Sunset Ave, Chicago, IL 60007",M,77,4
227769,Snazzy Hair Clips (3 Pack),1,5.3,10/07/20 20:07,"206 5th Ave, Las Vegas, NV 88901",F,20,1
227770,Sun Hat,1,24.96,10/03/20 19:54,"979 5th St, Miami, FL 33133",F,89,4
227771,AA Batteries (12 Pack),1,11.95,10/10/20 21:47,"831 West Way, Minneapolis, MN 55111",F,39,2
227772,Bungee Cords (10 Pack),1,11.45,10/29/20 12:08,"699 Dogwood St, New York City, NY 10001",F,40,2
227773,Bungee Cords (10 Pack),2,11.45,10/12/20 12:27,"54 Ridge Lane, New York City, NY 10001",F,38,2
227774,Velcro Shoes,1,43.16,10/08/20 16:38,"770 Redwood Way, Denver, CO 80259",M,51,3
227775,AA Batteries (12 Pack),1,11.95,10/27/20 11:18,"381 2nd Blvd, Minneapolis, MN 55111",F,27,2
227776,Mechanical Scale,1,38.88,10/12/20 12:31,"730 11th Dr, Omaha, NE 68007",F,70,4
227776,Wireless Phone Charger,1,42.42,10/12/20 12:31,"730 11th Dr, Omaha, NE 68007",F,70,4
227777,Bungee Cords (10 Pack),1,11.45,10/16/20 09:26,"914 Knoll Ave, Las Vegas, NV 88901",F,48,3
227778,Velcro Shoes,1,43.16,10/24/20 21:55,"215 West Rd, Minneapolis, MN 55111",M,69,4
227778,Shower Grab Bar,1,34.98,10/24/20 21:55,"215 West Rd, Minneapolis, MN 55111",M,69,4
227778,Tub of 50 Marbles,1,17.75,10/24/20 21:55,"215 West Rd, Minneapolis, MN 55111",M,69,4
227779,Bungee Cords (10 Pack),1,11.45,10/22/20 21:30,"39 8th Rd, Las Vegas, NV 88901",F,56,3
227780,Wireless Phone Charger,1,42.42,10/22/20 14:09,"21 8th Ave, Sacramento, CA 94203",M,24,1
227781,Snazzy Hair Clips (3 Pack),1,5.3,10/03/20 18:49,"292 10th Lane, Chicago, IL 60007",F,26,2
227782,AA Batteries (12 Pack),1,11.95,10/29/20 09:08,"111 8th St, Baton Rouge, LA 70808",F,34,2
227783,Bungee Cords (10 Pack),1,11.45,10/03/20 06:36,"14 3rd Rd, Minneapolis, MN 55111",F,30,2
227784,Knee High Boots,1,129.2,10/19/20 20:21,"427 South Way, Las Vegas, NV 88901",F,21,1
227785,Wireless Phone Charger,1,42.42,10/11/20 07:04,"315 4th Ave, New York City, NY 10001",F,70,4
227786,Craft Scissors (8 Pack),1,36.0,10/06/20 14:25,"701 7th St, Miami, FL 33133",M,77,4
227787,Shooter Video Game,1,59.99,10/24/20 18:29,"557 Virginia Ave, Las Vegas, NV 88901",F,32,2
227788,Vuvuzela,1,4.99,10/31/20 21:30,"2 Lincoln Rd, Miami, FL 33133",M,21,1
227789,Wireless Phone Charger,1,42.42,10/12/20 15:53,"266 8th Rd, Las Vegas, NV 88901",M,72,4
227790,Bungee Cords (10 Pack),1,11.45,10/30/20 20:25,"246 13th Ave, New York City, NY 10001",F,58,3
227791,Bungee Cords (10 Pack),1,11.45,10/18/20 10:05,"501 Main Blvd, Minneapolis, MN 55111",F,88,4
227792,Mechanical Scale,1,38.88,10/14/20 10:50,"23 8th Blvd, Las Vegas, NV 88901",M,77,4
227793,AA Batteries (12 Pack),1,11.95,10/16/20 09:57,"397 South St, New York City, NY 10001",F,27,2
227794,Wireless Phone Charger,1,42.42,10/20/20 07:54,"444 Lincoln Way, New York City, NY 10001",F,36,2
227795,Shower Grab Bar,1,34.98,10/02/20 15:57,"709 1st St, New York City, NY 10001",M,83,4
227796,Velcro Shoes,1,43.16,10/10/20 22:46,"8 West Blvd, New York City, NY 10001",F,42,3
227796,Craft Scissors (8 Pack),1,36.0,10/10/20 22:46,"8 West Blvd, New York City, NY 10001",F,42,3
227797,Bike Helmet,1,27.95,10/17/20 12:37,"664 12th St, Las Vegas, NV 88901",F,25,1
227798,Vuvuzela,1,4.99,10/12/20 00:30,"84 12th St, Providence, RI 02902",M,33,2
227799,Velcro Shoes,1,43.16,10/28/20 13:26,"964 South St, Sacramento, CA 94203",F,36,2
227799,Shower Grab Bar,1,34.98,10/28/20 13:26,"964 South St, Sacramento, CA 94203",F,36,2
227800,AA Batteries (12 Pack),1,11.95,10/05/20 23:10,"500 MLK Dr, New York City, NY 10001",F,29,2
227801,Mechanical Scale,1,38.88,10/21/20 13:12,"333 9th St, Minneapolis, MN 55111",F,28,2
227802,Hair Curler,1,93.31,10/26/20 00:34,"760 Knoll St, Sacramento, CA 94203",F,33,2
227803,Snazzy Hair Clips (3 Pack),2,5.3,10/17/20 09:41,"24 9th St, Sacramento, CA 94203",F,23,1
227804,Bike Helmet,1,27.95,10/29/20 09:36,"282 Cypress Blvd, Miami, FL 33133",M,23,1
227805,AA Batteries (12 Pack),1,11.95,10/06/20 10:28,"791 6th Ave, Denver, CO 80259",F,90,4
227806,Shooter Video Game,1,59.99,10/17/20 19:37,"49 Sunset St, New York City, NY 10001",M,38,2
227807,Snazzy Hair Clips (3 Pack),1,5.3,10/22/20 16:00,"82 West St, Chicago, IL 60007",F,22,1
227808,Bungee Cords (10 Pack),1,11.45,10/30/20 10:33,"501 Cypress St, Sacramento, CA 94203",M,71,4
227808,Tub of 50 Marbles,1,17.75,10/30/20 10:33,"501 Cypress St, Sacramento, CA 94203",M,71,4
227809,Shooter Video Game,1,59.99,10/03/20 16:17,"366 4th Blvd, New York City, NY 10001",F,55,3
227810,Sun Hat,1,24.96,10/12/20 10:07,"103 Washington Way, New York City, NY 10001",F,41,3
227811,Wireless Phone Charger,1,42.42,10/18/20 14:02,"549 10th Rd, New York City, NY 10001",M,19,1
227812,Shooter Video Game,1,59.99,10/28/20 23:21,"339 11th St, Las Vegas, NV 88901",F,18,1
227812,Shooter Video Game,1,59.99,10/28/20 23:21,"339 11th St, Las Vegas, NV 88901",F,18,1
227813,Velcro Shoes,1,43.16,10/12/20 12:41,"909 Main St, Miami, FL 33133",F,52,3
227814,Snazzy Hair Clips (3 Pack),1,5.3,10/20/20 23:00,"620 Ridge Rd, Providence, RI 02902",F,23,1
227815,Wireless Phone Charger,1,42.42,10/06/20 21:27,"723 3rd Ave, Sacramento, CA 94203",F,18,1
227816,Milky Mama Nursing Cover,1,20.0,10/24/20 11:39,"808 Bell Rd, Sacramento, CA 94203",F,36,2
227817,Craft Scissors (8 Pack),1,36.0,10/18/20 17:40,"183 North St, New York City, NY 10001",F,85,4
227818,Sun Hat,1,24.96,10/22/20 11:45,"743 Ridge Ave, Las Vegas, NV 88901",M,88,4
227819,AA Batteries (12 Pack),3,11.95,10/10/20 08:54,"862 Chestnut Rd, Baton Rouge, LA 70808",F,55,3
227820,Snazzy Hair Clips (3 Pack),1,5.3,10/02/20 19:16,"784 10th Court, Miami, FL 33133",F,26,2
227821,Sun Hat,1,24.96,10/14/20 16:39,"490 Redwood Blvd, New York City, NY 10001",M,76,4
227822,Noahs Arc Soundbar,1,799.0,10/11/20 12:10,"53 MLK St, Miami, FL 33133",M,22,1
227823,Shooter Video Game,1,59.99,10/30/20 01:47,"36 Knoll Lane, Las Vegas, NV 88901",M,31,2
227824,Bungee Cords (10 Pack),1,11.45,10/03/20 19:03,"520 Lincoln Dr, Chicago, IL 60007",M,25,1
227825,Wireless Phone Charger,1,42.42,10/15/20 22:12,"105 Virginia St, Omaha, NE 68007",F,53,3
227826,Snazzy Hair Clips (3 Pack),1,5.3,10/09/20 07:30,"931 Lincoln St, Chicago, IL 60007",F,19,1
227827,Snazzy Hair Clips (3 Pack),1,5.3,10/28/20 14:07,"848 Chestnut Dr, New York City, NY 10001",F,24,1
227828,Wireless Phone Charger,1,42.42,10/09/20 12:10,"997 Bell Ave, Las Vegas, NV 88901",F,27,2
227829,Shooter Video Game,1,59.99,10/14/20 15:34,"976 Dogwood Blvd, New York City, NY 10001",M,24,1
227830,Snazzy Hair Clips (3 Pack),1,5.3,10/29/20 15:44,"58 Knoll St, Miami, FL 33133",F,66,4
227831,Hair Curler,1,93.31,10/19/20 22:08,"957 North St, Chicago, IL 60007",F,29,2
227832,Bike Helmet,1,27.95,10/25/20 13:07,"397 MLK St, Minneapolis, MN 55111",F,32,2
227833,Sun Hat,1,24.96,10/26/20 12:15,"112 Chestnut Rd, Sacramento, CA 94203",M,63,4
227834,Bungee Cords (10 Pack),1,11.45,10/17/20 19:36,"874 South Rd, Las Vegas, NV 88901",M,45,3
227835,Shooter Video Game,1,59.99,10/19/20 21:35,"802 North St, Omaha, NE 68007",F,23,1
227836,Mechanical Scale,1,38.88,10/29/20 20:30,"650 Virginia Ave, Miami, FL 33133",M,49,3
227837,Shooter Video Game,1,59.99,10/25/20 15:03,"434 Sunset Way, Las Vegas, NV 88901",M,45,3
227838,Snazzy Hair Clips (3 Pack),1,5.3,10/07/20 12:46,"634 4th St, Chicago, IL 60007",F,40,2
227839,Bike Helmet,1,27.95,10/27/20 19:36,"328 4th Way, New York City, NY 10001",F,70,4
227840,AA Batteries (12 Pack),1,11.95,10/31/20 22:13,"784 Chestnut Dr, Las Vegas, NV 88901",M,53,3
227841,Knee High Boots,1,129.2,10/20/20 17:27,"889 MLK Ave, Denver, CO 80259",M,86,4
227842,Mechanical Scale,1,38.88,10/11/20 17:21,"691 Washington Rd, Las Vegas, NV 88901",F,53,3
227843,Sun Hat,1,24.96,10/16/20 12:00,"710 Main Blvd, Sacramento, CA 94203",F,89,4
227844,Bungee Cords (10 Pack),1,11.45,10/08/20 11:28,"817 Cypress Rd, New York City, NY 10001",F,80,4
227845,Knee High Boots,1,129.2,10/01/20 18:38,"502 MLK Rd, Las Vegas, NV 88901",F,90,4
227846,Shooter Video Game,1,59.99,10/12/20 15:27,"38 Knoll Ave, New York City, NY 10001",M,26,2
227847,Wireless Phone Charger,1,42.42,10/13/20 13:29,"69 Sunset Rd, Miami, FL 33133",M,55,3
227848,Wireless Phone Charger,1,42.42,10/06/20 10:31,"943 7th Ave, Chicago, IL 60007",F,36,2
227849,AA Batteries (12 Pack),1,11.95,10/31/20 23:10,"381 8th Way, Baton Rouge, LA 70808",M,24,1
227850,Bike Helmet,1,27.95,10/12/20 17:56,"212 2nd Ave, Omaha, NE 68007",M,38,2
227851,Shooter Video Game,1,59.99,10/01/20 22:12,"338 9th Rd, New York City, NY 10001",M,21,1
227852,Shooter Video Game,2,59.99,10/08/20 11:39,"167 South Way, Sacramento, CA 94203",F,22,1
227853,Bungee Cords (10 Pack),1,11.45,10/14/20 22:36,"118 6th St, Las Vegas, NV 88901",F,53,3
227854,Cherry & Oliver Pitter,1,15.49,10/29/20 14:53,"145 13th Rd, New York City, NY 10001",M,49,3
227855,Vuvuzela,1,4.99,10/31/20 11:42,"925 North Ave, Omaha, NE 68007",M,50,3
227856,Bungee Cords (10 Pack),1,11.45,10/23/20 13:37,"656 4th Ave, Las Vegas, NV 88901",F,29,2
227857,Shooter Video Game,1,59.99,10/24/20 13:58,"665 10th Dr, New York City, NY 10001",F,36,2
227858,Cherry & Oliver Pitter,1,15.49,10/24/20 18:05,"274 West St, Miami, FL 33133",F,29,2
227859,Shooter Video Game,1,59.99,10/01/20 15:16,"354 6th Rd, Minneapolis, MN 55111",M,41,3
227860,Bike Helmet,1,27.95,10/08/20 20:28,"903 West Blvd, Las Vegas, NV 88901",M,24,1
227861,Bungee Cords (10 Pack),2,11.45,10/13/20 14:35,"620 7th Ave, Chicago, IL 60007",M,21,1
227861,Knee High Boots,1,129.2,10/13/20 14:35,"620 7th Ave, Chicago, IL 60007",M,21,1
227862,Shooter Video Game,1,59.99,10/12/20 12:38,"18 1st Ave, Chicago, IL 60007",M,34,2
227863,Sun Hat,1,24.96,10/14/20 16:47,"55 13th St, Chicago, IL 60007",F,36,2
227864,Shower Grab Bar,1,34.98,10/31/20 08:31,"640 Chestnut Ave, Chicago, IL 60007",F,63,4
227865,Sun Hat,1,24.96,10/16/20 14:05,"560 Sunset Rd, Denver, CO 80259",F,23,1
227866,AA Batteries (12 Pack),1,11.95,10/13/20 19:17,"194 2nd Way, New York City, NY 10001",M,24,1
227867,Velcro Shoes,1,43.16,10/14/20 19:25,"11 North St, Sacramento, CA 94203",M,83,4
227868,Wireless Phone Charger,1,42.42,10/26/20 07:00,"918 Bell Dr, Sacramento, CA 94203",M,60,3
227869,Shower Grab Bar,1,34.98,10/10/20 21:32,"478 13th Ave, Chicago, IL 60007",M,85,4
227870,Knee High Boots,1,129.2,10/20/20 14:48,"657 13th Dr, New York City, NY 10001",F,65,4
227871,Milky Mama Nursing Cover,1,20.0,10/12/20 00:27,"287 Sunset Way, Minneapolis, MN 55111",F,29,2
227872,Mechanical Scale,1,38.88,10/09/20 06:58,"640 13th Rd, New York City, NY 10001",M,58,3
227873,Bungee Cords (10 Pack),1,11.45,10/25/20 18:37,"557 Virginia St, Las Vegas, NV 88901",F,56,3
227873,Earthworm Fishing Lure (32 Pack),1,7.28,10/25/20 18:37,"557 Virginia St, Las Vegas, NV 88901",F,56,3
227874,Shooter Video Game,1,59.99,10/31/20 14:01,"283 11th Rd, Chicago, IL 60007",F,19,1
227875,Wireless Phone Charger,1,42.42,10/06/20 19:09,"249 1st Ave, Sacramento, CA 94203",F,47,3
227876,Wireless Phone Charger,1,42.42,10/27/20 11:13,"244 5th Way, Miami, FL 33133",M,24,1
227877,Bungee Cords (10 Pack),1,11.45,10/08/20 13:22,"660 Washington Blvd, Miami, FL 33133",M,71,4
227878,Shower Grab Bar,1,34.98,10/08/20 12:17,"918 Sunset Rd, Las Vegas, NV 88901",M,41,3
227879,AA Batteries (12 Pack),1,11.95,10/01/20 16:48,"745 1st Dr, Las Vegas, NV 88901",M,71,4
227880,Bungee Cords (10 Pack),1,11.45,10/11/20 13:12,"270 11th Dr, Sacramento, CA 94203",M,45,3
227880,Earthworm Fishing Lure (32 Pack),1,7.28,10/11/20 13:12,"270 11th Dr, Sacramento, CA 94203",M,45,3
227881,Shooter Video Game,1,59.99,10/28/20 13:28,"650 9th Ave, Chicago, IL 60007",F,37,2
227882,Shooter Video Game,1,59.99,10/23/20 08:57,"764 MLK Rd, Chicago, IL 60007",M,32,2
227883,Sun Hat,1,24.96,10/22/20 10:15,"467 MLK Lane, New York City, NY 10001",F,87,4
227884,Snazzy Hair Clips (3 Pack),1,5.3,10/03/20 13:21,"61 4th St, Minneapolis, MN 55111",F,40,2
227885,Knee High Boots,1,129.2,10/17/20 20:45,"780 9th St, Denver, CO 80259",M,24,1
227886,Bungee Cords (10 Pack),1,11.45,10/25/20 17:50,"679 4th Blvd, Chicago, IL 60007",F,58,3
227886,Tub of 50 Marbles,1,17.75,10/25/20 17:50,"679 4th Blvd, Chicago, IL 60007",F,58,3
227887,Wireless Phone Charger,1,42.42,10/31/20 13:05,"31 11th Lane, New York City, NY 10001",F,86,4
227888,Bungee Cords (10 Pack),1,11.45,10/03/20 12:28,"539 1st Ave, New York City, NY 10001",F,41,3
227889,Sun Hat,1,24.96,10/01/20 14:49,"263 West Rd, Chicago, IL 60007",F,64,4
227890,Earthworm Fishing Lure (32 Pack),1,7.28,10/14/20 16:15,"741 Bell Blvd, Chicago, IL 60007",M,90,4
227891,Knee High Boots,2,129.2,10/28/20 11:49,"701 10th Blvd, Las Vegas, NV 88901",F,54,3
227892,AA Batteries (12 Pack),1,11.95,10/13/20 11:01,"577 Ridge Ave, Denver, CO 80259",F,73,4
227893,Shooter Video Game,1,59.99,10/23/20 00:11,"971 2nd St, Sacramento, CA 94203",F,26,2
227894,Hair Curler,1,93.31,10/25/20 11:23,"947 Redwood Rd, Miami, FL 33133",F,20,1
227895,Mechanical Scale,1,38.88,10/15/20 12:18,"351 9th Ave, Chicago, IL 60007",F,76,4
227896,Snazzy Hair Clips (3 Pack),2,5.3,10/29/20 21:09,"845 North Ave, Miami, FL 33133",M,18,1
227897,Knee High Boots,2,129.2,10/27/20 13:17,"128 9th St, Chicago, IL 60007",F,54,3
227898,Sun Hat,1,24.96,10/20/20 07:07,"213 South Court, Minneapolis, MN 55111",F,84,4
227899,AA Batteries (12 Pack),1,11.95,10/25/20 07:17,"563 Cypress St, Chicago, IL 60007",F,47,3
227900,Bungee Cords (10 Pack),1,11.45,10/20/20 19:36,"654 5th St, Chicago, IL 60007",F,58,3
227900,Tub of 50 Marbles,1,17.75,10/20/20 19:36,"654 5th St, Chicago, IL 60007",F,58,3
227901,Sun Hat,2,24.96,10/30/20 02:22,"248 MLK Blvd, Sacramento, CA 94203",M,77,4
227902,Shooter Video Game,1,59.99,10/25/20 17:50,"784 12th Ave, New York City, NY 10001",M,20,1
227903,Cherry & Oliver Pitter,1,15.49,10/10/20 19:56,"209 Sunset Ave, Sacramento, CA 94203",F,26,2
227904,AA Batteries (12 Pack),1,11.95,10/24/20 18:27,"681 4th Ave, New York City, NY 10001",F,21,1
227905,Wireless Phone Charger,1,42.42,10/26/20 12:00,"116 6th Rd, Minneapolis, MN 55111",F,47,3
227906,Shooter Video Game,1,59.99,10/10/20 16:31,"115 Chestnut Rd, Las Vegas, NV 88901",F,31,2
227907,Wireless Phone Charger,1,42.42,10/08/20 10:38,"771 South St, Sacramento, CA 94203",F,61,4
227908,Shooter Video Game,1,59.99,10/18/20 08:13,"238 Cypress Rd, New York City, NY 10001",M,21,1
227909,Shooter Video Game,1,59.99,10/08/20 09:28,"459 2nd Dr, New York City, NY 10001",M,60,3
227910,Shooter Video Game,1,59.99,10/15/20 23:12,"217 5th Ave, Sacramento, CA 94203",F,23,1
227911,Craft Scissors (8 Pack),1,36.0,10/29/20 08:19,"266 Sunset Way, New York City, NY 10001",F,27,2
227912,Shower Grab Bar,1,34.98,10/19/20 19:03,"785 13th St, Sacramento, CA 94203",F,85,4
227913,Tub of 50 Marbles,1,17.75,10/11/20 13:35,"159 9th St, Sacramento, CA 94203",M,39,2
227914,Milky Mama Nursing Cover,1,20.0,10/16/20 21:28,"968 Lincoln Rd, Miami, FL 33133",F,19,1
227915,Wireless Phone Charger,1,42.42,10/05/20 20:01,"626 12th Ave, Baton Rouge, LA 70808",F,33,2
227916,Wireless Phone Charger,1,42.42,10/22/20 11:55,"327 6th Way, Minneapolis, MN 55111",F,85,4
227917,AA Batteries (12 Pack),1,11.95,10/24/20 09:45,"258 Virginia Blvd, Omaha, NE 68007",M,51,3
227918,Sun Hat,1,24.96,10/01/20 14:26,"788 Chestnut Lane, New York City, NY 10001",M,67,4
227919,Velcro Shoes,1,43.16,10/02/20 23:59,"347 Sunset St, Minneapolis, MN 55111",F,19,1
227920,AA Batteries (12 Pack),1,11.95,10/04/20 15:10,"758 11th Rd, Minneapolis, MN 55111",M,27,2
227921,Velcro Shoes,1,43.16,10/01/20 13:58,"258 South Ave, Chicago, IL 60007",M,44,3
