id,product,quantity,price,date,address,sex,age,age_group
133048,Vuvuzela,1,4.99,02/10/20 21:22,"53 Dogwood Rd, Chicago, IL 60007",F,34,2
133049,Wireless Phone Charger,1,42.42,02/06/20 08:58,"195 6th Blvd, New York City, NY 10001",M,45,3
133050,Milky Mama Nursing Cover,1,20.0,02/20/20 01:27,"9 5th Ave, New York City, NY 10001",F,22,1
133051,Snazzy Hair Clips (3 Pack),1,5.3,02/09/20 20:43,"67 13th St, Chicago, IL 60007",F,26,2
133052,Velcro Shoes,1,43.16,02/19/20 18:15,"130 MLK Rd, Chicago, IL 60007",M,34,2
133053,Wireless Phone Charger,1,42.42,02/04/20 18:04,"802 Chestnut Rd, Las Vegas, NV 88901",M,22,1
133054,Hair Curler,1,93.31,02/02/20 14:21,"477 Main St, New York City, NY 10001",M,79,4
133055,Snazzy Hair Clips (3 Pack),2,5.3,02/13/20 09:39,"783 2nd Rd, New York City, NY 10001",F,61,4
133056,Hair Curler,1,93.31,02/02/20 19:59,"900 Dogwood Ave, Sacramento, CA 94203",F,25,1
133057,Bungee Cords (10 Pack),1,11.45,02/03/20 09:50,"695 Washington Ave, Las Vegas, NV 88901",M,79,4
133058,Earthworm Fishing Lure (32 Pack),1,7.28,02/05/20 20:35,"205 5th Court, Miami, FL 33133",M,54,3
133059,Bike Helmet,1,27.95,02/12/20 10:25,"558 North Rd, Denver, CO 80259",F,85,4
133060,Wireless Phone Charger,1,42.42,02/11/20 08:39,"320 4th Way, New York City, NY 10001",M,68,4
133061,Shower Grab Bar,1,34.98,02/29/20 01:27,"432 Knoll Blvd, Providence, RI 02902",F,74,4
133062,Bungee Cords (10 Pack),1,11.45,02/25/20 03:06,"514 West Ave, Miami, FL 33133",M,52,3
133063,Bungee Cords (10 Pack),1,11.45,02/19/20 13:02,"180 Lincoln Way, Las Vegas, NV 88901",F,78,4
133063,Tub of 50 Marbles,1,17.75,02/19/20 13:02,"180 Lincoln Way, Las Vegas, NV 88901",F,78,4
133064,Shooter Video Game,1,59.99,02/28/20 01:21,"617 Chestnut Ave, New York City, NY 10001",M,34,2
133065,Shooter Video Game,1,59.99,02/25/20 12:52,"644 Redwood Way, New York City, NY 10001",F,55,3
133066,Snazzy Hair Clips (3 Pack),1,5.3,02/04/20 22:24,"122 Knoll Ave, Denver, CO 80259",F,84,4
133067,Shooter Video Game,1,59.99,02/12/20 07:17,"753 West Lane, Providence, RI 02902",M,44,3
133068,Shooter Video Game,1,59.99,02/10/20 11:08,"96 1st Way, Chicago, IL 60007",M,21,1
133069,Bungee Cords (10 Pack),1,11.45,02/04/20 03:48,"208 6th Ave, Las Vegas, NV 88901",F,55,3
133069,Earthworm Fishing Lure (32 Pack),1,7.28,02/04/20 03:48,"208 6th Ave, Las Vegas, NV 88901",F,55,3
133070,Sun Hat,1,24.96,02/17/20 10:43,"663 Lincoln Way, Sacramento, CA 94203",F,33,2
133071,Bungee Cords (10 Pack),1,11.45,02/25/20 11:39,"164 1st Rd, Chicago, IL 60007",M,43,3
133072,Sun Hat,1,24.96,02/08/20 20:34,"83 9th Blvd, Miami, FL 33133",M,24,1
133073,Wireless Phone Charger,1,42.42,02/01/20 20:47,"668 Redwood St, Minneapolis, MN 55111",F,70,4
133074,Shooter Video Game,1,59.99,02/15/20 20:17,"740 Ridge St, Sacramento, CA 94203",M,22,1
133075,Bike Helmet,1,27.95,02/17/20 15:44,"706 Main Way, Miami, FL 33133",F,85,4
133076,Mechanical Scale,1,38.88,02/28/20 17:28,"546 3rd Ave, Sacramento, CA 94203",F,47,3
133077,Wireless Phone Charger,1,42.42,02/05/20 23:50,"681 1st Lane, Miami, FL 33133",F,72,4
133078,Shower Grab Bar,1,34.98,02/07/20 11:42,"516 Redwood Rd, Sacramento, CA 94203",M,70,4
133079,Sun Hat,1,24.96,02/05/20 11:11,"142 Redwood St, Sacramento, CA 94203",F,79,4
133080,Wireless Phone Charger,1,42.42,02/27/20 22:06,"240 Main Dr, Las Vegas, NV 88901",M,18,1
133081,Sun Hat,1,24.96,02/24/20 12:01,"764 9th St, New York City, NY 10001",F,31,2
133082,Wireless Phone Charger,1,42.42,02/27/20 23:50,"663 North Rd, Chicago, IL 60007",M,21,1
133083,Bike Helmet,1,27.95,02/19/20 15:02,"821 7th St, Las Vegas, NV 88901",M,51,3
133084,Wireless Phone Charger,1,42.42,02/11/20 14:40,"546 Main Rd, New York City, NY 10001",M,49,3
133084,Shooter Video Game,1,59.99,02/11/20 14:40,"546 Main Rd, New York City, NY 10001",M,49,3
133085,Tub of 50 Marbles,1,17.75,02/20/20 21:58,"870 MLK Rd, Sacramento, CA 94203",F,83,4
133086,Wireless Phone Charger,1,42.42,02/10/20 18:32,"696 Dogwood St, Minneapolis, MN 55111",M,20,1
133087,AA Batteries (12 Pack),1,11.95,02/01/20 16:09,"517 9th St, Miami, FL 33133",M,79,4
133088,Bungee Cords (10 Pack),1,11.45,02/01/20 09:11,"703 12th St, Miami, FL 33133",F,35,2
133089,Knee High Boots,1,129.2,02/26/20 11:52,"812 Chestnut Rd, Omaha, NE 68007",F,43,3
133090,Sun Hat,1,24.96,02/26/20 16:17,"308 10th St, Sacramento, CA 94203",M,23,1
133091,Bike Helmet,1,27.95,02/22/20 11:12,"67 Bell St, Chicago, IL 60007",F,50,3
133092,Sun Hat,1,24.96,02/07/20 17:05,"902 South Court, Las Vegas, NV 88901",F,56,3
133093,Shower Grab Bar,1,34.98,02/22/20 12:20,"485 1st Rd, Las Vegas, NV 88901",M,75,4
133094,Tub of 50 Marbles,1,17.75,02/09/20 22:32,"560 8th Rd, Las Vegas, NV 88901",M,42,3
133095,Mechanical Scale,1,38.88,02/19/20 15:24,"987 7th Ave, Baton Rouge, LA 70808",F,77,4
133096,AA Batteries (12 Pack),1,11.95,02/19/20 13:54,"418 10th Blvd, Miami, FL 33133",M,43,3
133097,Tub of 50 Marbles,1,17.75,02/26/20 11:24,"710 11th Ave, Minneapolis, MN 55111",M,30,2
133098,Wireless Phone Charger,1,42.42,02/10/20 23:23,"502 4th Ave, Las Vegas, NV 88901",M,36,2
133099,AA Batteries (12 Pack),3,11.95,02/16/20 10:24,"129 1st Ave, Las Vegas, NV 88901",M,66,4
133100,Hair Curler,1,93.31,02/16/20 21:13,"879 7th Rd, Providence, RI 02902",M,25,1
133101,Vuvuzela,1,4.99,02/07/20 22:24,"421 6th St, New York City, NY 10001",M,33,2
133102,Craft Scissors (8 Pack),1,36.0,02/25/20 16:23,"167 3rd Ave, New York City, NY 10001",F,25,1
133103,AA Batteries (12 Pack),1,11.95,02/04/20 10:33,"722 8th St, Miami, FL 33133",F,54,3
133104,Wireless Phone Charger,1,42.42,02/25/20 14:21,"119 Lincoln Ave, Chicago, IL 60007",M,44,3
133105,Snazzy Hair Clips (3 Pack),1,5.3,02/20/20 09:50,"684 1st Lane, New York City, NY 10001",F,75,4
133106,AA Batteries (12 Pack),1,11.95,02/12/20 20:15,"89 MLK Ave, Miami, FL 33133",F,88,4
133107,Sun Hat,1,24.96,02/01/20 17:27,"615 8th Blvd, New York City, NY 10001",F,86,4
133108,Hair Curler,1,93.31,02/28/20 23:16,"270 South St, Miami, FL 33133",F,65,4
133108,Snazzy Hair Clips (3 Pack),1,5.3,02/28/20 23:16,"270 South St, Miami, FL 33133",F,65,4
133109,Wireless Phone Charger,1,42.42,02/17/20 19:07,"936 13th Blvd, Las Vegas, NV 88901",F,34,2
133110,Hair Curler,1,93.31,02/17/20 11:02,"580 South Ave, Chicago, IL 60007",F,70,4
133111,Hair Curler,1,93.31,02/25/20 16:31,"745 West Court, Las Vegas, NV 88901",F,33,2
133112,Bungee Cords (10 Pack),1,11.45,02/18/20 08:38,"616 West Blvd, New York City, NY 10001",M,20,1
133113,Wireless Phone Charger,1,42.42,02/20/20 13:55,"847 7th Dr, Minneapolis, MN 55111",F,65,4
133114,Space Cadet Snow Blower,1,1399.0,02/26/20 06:45,"622 North Rd, Sacramento, CA 94203",M,39,2
133115,Craft Scissors (8 Pack),1,36.0,02/02/20 10:03,"747 10th St, Chicago, IL 60007",F,24,1
133115,Tub of 50 Marbles,1,17.75,02/02/20 10:03,"747 10th St, Chicago, IL 60007",F,24,1
133116,Wireless Phone Charger,1,42.42,02/26/20 14:28,"617 13th Ave, Denver, CO 80259",M,23,1
133117,Bungee Cords (10 Pack),2,11.45,02/19/20 14:23,"202 Virginia Dr, Las Vegas, NV 88901",M,67,4
133118,Snazzy Hair Clips (3 Pack),1,5.3,02/23/20 06:20,"713 8th Rd, New York City, NY 10001",F,39,2
133119,Knee High Boots,1,129.2,02/08/20 01:39,"927 13th Ave, Omaha, NE 68007",F,64,4
133120,Craft Scissors (8 Pack),1,36.0,02/26/20 22:39,"190 Bell Rd, Miami, FL 33133",M,34,2
133121,Knee High Boots,1,129.2,02/06/20 11:11,"838 Chestnut St, New York City, NY 10001",F,18,1
133122,Snazzy Hair Clips (3 Pack),1,5.3,02/05/20 00:36,"195 Virginia St, Las Vegas, NV 88901",F,21,1
133123,Sun Hat,1,24.96,02/07/20 07:19,"37 Bell Court, Miami, FL 33133",M,69,4
133124,Snazzy Hair Clips (3 Pack),1,5.3,02/06/20 13:26,"866 3rd St, New York City, NY 10001",F,58,3
133124,Knee High Boots,1,129.2,02/06/20 13:26,"866 3rd St, New York City, NY 10001",F,58,3
133125,Noahs Arc Soundbar,1,799.0,02/20/20 07:21,"516 Washington Dr, Miami, FL 33133",M,50,3
133126,Snazzy Hair Clips (3 Pack),2,5.3,02/08/20 12:37,"963 Knoll St, New York City, NY 10001",M,38,2
133127,Wireless Phone Charger,1,42.42,02/06/20 14:28,"591 Virginia Blvd, Denver, CO 80259",F,22,1
133128,Sun Hat,1,24.96,02/14/20 10:10,"468 West St, Denver, CO 80259",F,65,4
133129,Knee High Boots,1,129.2,02/16/20 20:41,"487 Virginia Rd, Minneapolis, MN 55111",F,38,2
133130,AA Batteries (12 Pack),1,11.95,02/22/20 10:22,"48 8th Way, Chicago, IL 60007",M,21,1
133131,Mechanical Scale,1,38.88,02/15/20 11:21,"74 5th St, Chicago, IL 60007",M,31,2
133132,Snazzy Hair Clips (3 Pack),1,5.3,02/26/20 20:32,"328 Dogwood Dr, Minneapolis, MN 55111",F,18,1
133133,Wireless Phone Charger,1,42.42,02/12/20 10:31,"294 West Rd, Las Vegas, NV 88901",F,49,3
133134,AA Batteries (12 Pack),1,11.95,02/15/20 16:15,"959 Main Rd, Sacramento, CA 94203",F,83,4
133135,Mechanical Scale,1,38.88,02/20/20 10:33,"485 6th St, Las Vegas, NV 88901",F,43,3
133136,AA Batteries (12 Pack),1,11.95,02/22/20 22:03,"357 Dogwood St, Las Vegas, NV 88901",M,77,4
133137,Shooter Video Game,1,59.99,02/10/20 20:33,"611 MLK Lane, Baton Rouge, LA 70808",M,43,3
133138,Bungee Cords (10 Pack),1,11.45,02/12/20 17:53,"123 8th St, Chicago, IL 60007",F,26,2
133138,Tub of 50 Marbles,1,17.75,02/12/20 17:53,"123 8th St, Chicago, IL 60007",F,26,2
133139,Bike Helmet,1,27.95,02/21/20 19:11,"654 Bell Rd, Miami, FL 33133",F,30,2
133140,Bungee Cords (10 Pack),1,11.45,02/14/20 23:44,"242 Dogwood Blvd, Omaha, NE 68007",M,78,4
133141,Hair Curler,1,93.31,02/05/20 21:51,"25 5th Lane, Chicago, IL 60007",F,43,3
133141,Snazzy Hair Clips (3 Pack),1,5.3,02/05/20 21:51,"25 5th Lane, Chicago, IL 60007",F,43,3
133142,Shooter Video Game,2,59.99,02/13/20 08:35,"134 Dogwood Blvd, New York City, NY 10001",M,31,2
133143,Mechanical Scale,1,38.88,02/09/20 15:19,"778 1st St, Miami, FL 33133",F,32,2
133144,Bungee Cords (10 Pack),1,11.45,02/17/20 19:51,"778 5th Court, Chicago, IL 60007",M,85,4
133145,Shower Grab Bar,1,34.98,02/12/20 11:52,"631 Bell St, Sacramento, CA 94203",M,65,4
133146,Snazzy Hair Clips (3 Pack),1,5.3,02/08/20 15:13,"871 2nd Rd, Minneapolis, MN 55111",F,85,4
133147,Wireless Phone Charger,1,42.42,02/24/20 12:40,"672 4th St, Chicago, IL 60007",F,24,1
133148,Shooter Video Game,1,59.99,02/07/20 09:43,"883 Washington Blvd, New York City, NY 10001",F,39,2
133149,Velcro Shoes,1,43.16,02/16/20 13:17,"96 8th Court, Omaha, NE 68007",M,29,2
133150,Velcro Shoes,1,43.16,02/24/20 14:52,"702 South Rd, Sacramento, CA 94203",M,69,4
133151,Velcro Shoes,1,43.16,02/21/20 14:02,"599 6th Rd, New York City, NY 10001",M,89,4
133152,Sun Hat,1,24.96,02/04/20 19:07,"973 10th Lane, Minneapolis, MN 55111",M,56,3
133153,Sun Hat,1,24.96,02/04/20 09:40,"258 Chestnut St, Chicago, IL 60007",F,18,1
133154,Bungee Cords (10 Pack),1,11.45,02/03/20 12:59,"791 Chestnut Rd, Chicago, IL 60007",M,27,2
133154,Earthworm Fishing Lure (32 Pack),1,7.28,02/03/20 12:59,"791 Chestnut Rd, Chicago, IL 60007",M,27,2
133155,Sun Hat,1,24.96,02/29/20 20:46,"912 7th Blvd, Las Vegas, NV 88901",M,30,2
133156,Bungee Cords (10 Pack),1,11.45,02/20/20 19:08,"897 2nd Way, Sacramento, CA 94203",F,34,2
133157,Knee High Boots,1,129.2,02/10/20 20:21,"516 Sunset Ave, Las Vegas, NV 88901",M,55,3
133158,Mechanical Scale,1,38.88,02/21/20 13:38,"591 2nd Blvd, New York City, NY 10001",F,85,4
133159,Shooter Video Game,1,59.99,02/20/20 09:53,"580 Dogwood St, Sacramento, CA 94203",F,51,3
133160,Hair Curler,1,93.31,02/22/20 17:09,"430 13th Rd, Providence, RI 02902",F,20,1
133161,Sun Hat,1,24.96,02/05/20 11:21,"156 3rd St, Las Vegas, NV 88901",M,25,1
133162,Wireless Phone Charger,1,42.42,02/03/20 22:17,"368 Lincoln Rd, Omaha, NE 68007",M,85,4
133163,Shooter Video Game,1,59.99,02/27/20 21:33,"375 South Rd, Las Vegas, NV 88901",M,19,1
133164,Hair Curler,1,93.31,02/20/20 20:19,"97 Ridge Way, Sacramento, CA 94203",F,30,2
133165,Velcro Shoes,1,43.16,02/17/20 19:56,"165 Redwood Dr, New York City, NY 10001",F,35,2
133165,Sun Hat,1,24.96,02/17/20 19:56,"165 Redwood Dr, New York City, NY 10001",F,35,2
133166,Wireless Phone Charger,1,42.42,02/17/20 00:58,"72 MLK St, Las Vegas, NV 88901",F,28,2
133167,Shower Grab Bar,1,34.98,02/02/20 23:53,"278 Virginia St, Las Vegas, NV 88901",F,87,4
133168,Cherry & Oliver Pitter,1,15.49,02/20/20 15:59,"765 10th Blvd, New York City, NY 10001",M,29,2
133169,AA Batteries (12 Pack),1,11.95,02/21/20 13:16,"496 Cypress Rd, Chicago, IL 60007",F,74,4
133170,Shower Grab Bar,1,34.98,02/13/20 19:55,"986 Chestnut Ave, Sacramento, CA 94203",M,86,4
133171,Cherry & Oliver Pitter,1,15.49,02/14/20 13:12,"335 MLK Dr, Chicago, IL 60007",M,41,3
133172,Shooter Video Game,1,59.99,02/27/20 19:59,"261 Knoll Rd, New York City, NY 10001",F,41,3
133173,Shower Grab Bar,1,34.98,02/25/20 07:59,"383 Main Ave, Sacramento, CA 94203",M,48,3
133174,Sun Hat,1,24.96,02/26/20 20:34,"382 13th Blvd, Omaha, NE 68007",F,79,4
133175,Snazzy Hair Clips (3 Pack),1,5.3,02/14/20 18:27,"50 Washington Rd, New York City, NY 10001",F,33,2
133176,Tub of 50 Marbles,1,17.75,02/19/20 22:26,"983 North Way, Minneapolis, MN 55111",M,81,4
133177,Bike Helmet,1,27.95,02/19/20 13:50,"204 Main Rd, Miami, FL 33133",M,78,4
133178,Hair Curler,1,93.31,02/22/20 08:37,"969 9th St, New York City, NY 10001",F,66,4
133179,AA Batteries (12 Pack),1,11.95,02/18/20 08:25,"975 Washington Rd, Las Vegas, NV 88901",F,33,2
133180,Bike Helmet,1,27.95,02/13/20 06:00,"749 5th Lane, Sacramento, CA 94203",F,43,3
133181,Noahs Arc Soundbar,1,799.0,02/06/20 14:06,"309 1st Rd, Chicago, IL 60007",F,19,1
133182,Knee High Boots,1,129.2,02/04/20 08:01,"211 2nd Rd, New York City, NY 10001",F,34,2
133183,Knee High Boots,1,129.2,02/03/20 16:41,"427 Ridge Rd, Miami, FL 33133",F,44,3
133184,Bike Helmet,1,27.95,02/07/20 10:22,"929 5th Way, Miami, FL 33133",M,46,3
133185,Craft Scissors (8 Pack),1,36.0,02/01/20 15:47,"476 Sunset Rd, Miami, FL 33133",M,32,2
133186,Bike Helmet,1,27.95,02/13/20 20:41,"935 Bell Ave, Las Vegas, NV 88901",F,76,4
133187,Snazzy Hair Clips (3 Pack),1,5.3,02/20/20 17:04,"971 8th St, New York City, NY 10001",F,22,1
133188,Tub of 50 Marbles,1,17.75,02/05/20 10:46,"613 5th Rd, Las Vegas, NV 88901",F,46,3
133189,Craft Scissors (8 Pack),1,36.0,02/29/20 16:49,"97 Virginia Way, New York City, NY 10001",F,30,2
133190,Snazzy Hair Clips (3 Pack),1,5.3,02/04/20 12:23,"563 Cypress Lane, New York City, NY 10001",F,47,3
133190,Wireless Phone Charger,1,42.42,02/04/20 12:23,"563 Cypress Lane, New York City, NY 10001",F,47,3
133191,AA Batteries (12 Pack),1,11.95,02/26/20 14:01,"971 8th St, New York City, NY 10001",M,62,4
133192,Shower Grab Bar,1,34.98,02/11/20 23:40,"118 Knoll Lane, New York City, NY 10001",F,90,4
133193,AA Batteries (12 Pack),1,11.95,02/12/20 23:00,"777 2nd St, Sacramento, CA 94203",M,81,4
133194,Wireless Phone Charger,1,42.42,02/07/20 18:08,"387 11th Blvd, New York City, NY 10001",M,69,4
133195,Wireless Phone Charger,1,42.42,02/23/20 16:57,"956 Main Way, Miami, FL 33133",F,37,2
133196,AA Batteries (12 Pack),1,11.95,02/06/20 07:17,"966 South Way, Denver, CO 80259",M,60,3
133197,AA Batteries (12 Pack),1,11.95,02/15/20 05:53,"680 Sunset Rd, Minneapolis, MN 55111",M,66,4
133198,AA Batteries (12 Pack),1,11.95,02/17/20 01:22,"430 9th Way, Las Vegas, NV 88901",F,26,2
133199,Velcro Shoes,1,43.16,02/23/20 02:40,"108 MLK Ave, Sacramento, CA 94203",M,40,2
133200,Hair Curler,1,93.31,02/01/20 17:07,"104 1st Lane, Chicago, IL 60007",F,32,2
133201,Wireless Phone Charger,1,42.42,02/29/20 12:06,"101 Virginia Ave, Sacramento, CA 94203",M,83,4
133202,AA Batteries (12 Pack),1,11.95,02/27/20 14:55,"513 Sunset Dr, Sacramento, CA 94203",F,40,2
133203,Sun Hat,1,24.96,02/26/20 13:44,"737 Virginia Blvd, New York City, NY 10001",F,30,2
133204,Bungee Cords (10 Pack),1,11.45,02/17/20 15:40,"145 Redwood Blvd, Minneapolis, MN 55111",M,84,4
133205,Vuvuzela,1,4.99,02/20/20 10:56,"958 Dogwood St, Las Vegas, NV 88901",F,50,3
133206,Wireless Phone Charger,1,42.42,02/19/20 17:52,"795 12th Way, Denver, CO 80259",M,34,2
133207,AA Batteries (12 Pack),1,11.95,02/10/20 12:33,"3 12th St, New York City, NY 10001",M,35,2
133208,Craft Scissors (8 Pack),1,36.0,02/20/20 13:04,"482 10th Rd, Miami, FL 33133",M,23,1
133209,Bike Helmet,1,27.95,02/12/20 14:03,"384 6th Ave, Las Vegas, NV 88901",M,23,1
133210,Noahs Arc Soundbar,1,799.0,02/28/20 07:30,"970 Chestnut St, Chicago, IL 60007",M,23,1
133211,Bungee Cords (10 Pack),1,11.45,02/16/20 09:47,"476 Knoll St, New York City, NY 10001",M,70,4
133212,Sun Hat,1,24.96,02/03/20 21:19,"367 8th Ave, New York City, NY 10001",M,68,4
133213,Velcro Shoes,1,43.16,02/19/20 16:28,"298 Sunset Rd, Miami, FL 33133",M,62,4
133214,Wireless Phone Charger,1,42.42,02/22/20 14:00,"315 8th Ave, Omaha, NE 68007",M,20,1
133215,Shooter Video Game,1,59.99,02/09/20 16:58,"722 6th St, Sacramento, CA 94203",F,60,3
133216,Shooter Video Game,1,59.99,02/10/20 23:15,"311 Knoll St, New York City, NY 10001",M,31,2
133217,Sun Hat,1,24.96,02/10/20 12:39,"328 Redwood Rd, Las Vegas, NV 88901",F,89,4
133218,Sun Hat,1,24.96,02/11/20 12:30,"923 South Blvd, Miami, FL 33133",M,56,3
133219,Sun Hat,1,24.96,02/18/20 19:43,"60 Lincoln Way, Miami, FL 33133",F,39,2
133220,AA Batteries (12 Pack),1,11.95,02/26/20 06:22,"364 6th Rd, Denver, CO 80259",F,23,1
133221,Bungee Cords (10 Pack),2,11.45,02/26/20 11:57,"974 3rd Rd, New York City, NY 10001",F,46,3
133222,AA Batteries (12 Pack),1,11.95,02/20/20 12:26,"792 North Blvd, Denver, CO 80259",M,27,2
133223,Shooter Video Game,1,59.99,02/16/20 21:21,"12 West St, Minneapolis, MN 55111",F,54,3
133224,Bike Helmet,1,27.95,02/19/20 13:32,"467 5th Dr, Las Vegas, NV 88901",M,47,3
133225,Snazzy Hair Clips (3 Pack),1,5.3,02/11/20 14:36,"66 5th Ave, New York City, NY 10001",F,27,2
133226,Sun Hat,1,24.96,02/29/20 00:11,"908 Bell Ave, Sacramento, CA 94203",F,22,1
133227,Milky Mama Nursing Cover,1,20.0,02/06/20 07:09,"527 4th St, Miami, FL 33133",F,31,2
133228,Wireless Phone Charger,1,42.42,02/10/20 12:51,"2 Chestnut Blvd, Las Vegas, NV 88901",M,77,4
133229,Snazzy Hair Clips (3 Pack),1,5.3,02/28/20 06:49,"728 Main Rd, Sacramento, CA 94203",F,21,1
133230,Wireless Phone Charger,1,42.42,02/08/20 21:50,"937 Redwood Way, Minneapolis, MN 55111",F,83,4
133231,Knee High Boots,1,129.2,02/21/20 22:10,"634 3rd Rd, Omaha, NE 68007",F,50,3
133232,Wireless Phone Charger,1,42.42,02/24/20 12:41,"927 North Rd, Minneapolis, MN 55111",F,27,2
133233,Craft Scissors (8 Pack),1,36.0,02/25/20 21:37,"7 8th Ave, Las Vegas, NV 88901",M,31,2
133234,Velcro Shoes,1,43.16,02/04/20 15:10,"519 3rd Rd, Chicago, IL 60007",M,41,3
133235,Cherry & Oliver Pitter,1,15.49,02/18/20 18:15,"356 Washington Rd, Las Vegas, NV 88901",F,47,3
133236,Snazzy Hair Clips (3 Pack),1,5.3,02/21/20 14:28,"27 10th St, Chicago, IL 60007",F,54,3
133237,Velcro Shoes,1,43.16,02/10/20 16:11,"908 Chestnut Blvd, Las Vegas, NV 88901",M,83,4
133237,Shower Grab Bar,1,34.98,02/10/20 16:11,"908 Chestnut Blvd, Las Vegas, NV 88901",M,83,4
133238,Knee High Boots,1,129.2,02/08/20 23:54,"969 12th Blvd, Denver, CO 80259",F,75,4
133239,Hair Curler,1,93.31,02/21/20 17:38,"131 3rd Dr, Las Vegas, NV 88901",F,53,3
133239,Snazzy Hair Clips (3 Pack),2,5.3,02/21/20 17:38,"131 3rd Dr, Las Vegas, NV 88901",F,53,3
,,,,,,,,
133240,Bungee Cords (10 Pack),1,11.45,02/27/20 20:47,"442 13th Rd, Miami, FL 33133",F,36,2
133241,AA Batteries (12 Pack),1,11.95,02/19/20 09:21,"995 8th St, Miami, FL 33133",M,31,2
133242,Sun Hat,1,24.96,02/15/20 10:05,"335 MLK Blvd, New York City, NY 10001",M,44,3
133243,Sun Hat,1,24.96,02/11/20 17:44,"896 Ridge Way, Las Vegas, NV 88901",M,88,4
133244,Craft Scissors (8 Pack),1,36,02/24/20 08:47,"704 Main Rd, Minneapolis, MN 55111",F,30,2
133245,Bungee Cords (10 Pack),1,11.45,02/04/20 16:00,"991 Virginia Rd, Chicago, IL 60007",M,34,2
