id,product,quantity,price,date,address,sex,age,age_group
209357,Shower Grab Bar,1,34.98,08/22/20 08:25,"959 4th St, Miami, FL 33133",M,85,4
209358,Wireless Phone Charger,1,42.42,08/12/20 08:25,"5 3rd Rd, Las Vegas, NV 88901",F,56,3
209359,Sun Hat,1,24.96,08/05/20 13:12,"825 Lincoln St, Minneapolis, MN 55111",M,48,3
209360,Shooter Video Game,1,59.99,08/20/20 15:10,"1 Main St, Providence, RI 02902",F,30,2
209361,Craft Scissors (8 Pack),1,36.0,08/28/20 16:28,"130 Ridge St, Chicago, IL 60007",F,23,1
209362,Wireless Phone Charger,1,42.42,08/25/20 20:55,"129 5th Rd, New York City, NY 10001",F,51,3
209363,Knee High Boots,1,129.2,08/29/20 17:57,"341 Main Ave, New York City, NY 10001",F,43,3
209364,Space Cadet Snow Blower,1,1399.0,08/16/20 22:28,"507 Cypress St, Minneapolis, MN 55111",M,51,3
209365,Sun Hat,1,24.96,08/28/20 09:37,"483 6th Ave, Chicago, IL 60007",F,69,4
209366,AA Batteries (12 Pack),1,11.95,08/04/20 00:02,"81 10th Ave, Las Vegas, NV 88901",M,72,4
209367,Wireless Phone Charger,1,42.42,08/31/20 06:56,"317 12th Ave, New York City, NY 10001",M,77,4
209368,Shooter Video Game,1,59.99,08/15/20 21:47,"718 13th Ave, Chicago, IL 60007",M,35,2
209369,Mechanical Scale,1,38.88,08/16/20 12:23,"395 6th Dr, Minneapolis, MN 55111",M,60,3
209370,Velcro Shoes,1,43.16,08/09/20 19:15,"824 Washington Court, New York City, NY 10001",M,34,2
209371,Vuvuzela,1,4.99,08/23/20 23:33,"814 Bell Dr, Miami, FL 33133",M,44,3
209372,Velcro Shoes,1,43.16,08/24/20 08:50,"507 13th St, Las Vegas, NV 88901",M,27,2
209373,Wireless Phone Charger,1,42.42,08/03/20 17:02,"437 Bell Ave, New York City, NY 10001",M,21,1
209374,Sun Hat,1,24.96,08/10/20 12:00,"551 Knoll Lane, Denver, CO 80259",M,23,1
209375,AA Batteries (12 Pack),1,11.95,08/27/20 11:21,"970 Knoll Ave, Denver, CO 80259",F,39,2
209376,Snazzy Hair Clips (3 Pack),1,5.3,08/19/20 22:01,"23 Virginia Blvd, Las Vegas, NV 88901",M,19,1
209377,AA Batteries (12 Pack),1,11.95,08/25/20 16:04,"56 Bell Blvd, Las Vegas, NV 88901",F,19,1
209378,AA Batteries (12 Pack),1,11.95,08/05/20 09:24,"615 Redwood Rd, Sacramento, CA 94203",F,27,2
209379,Bungee Cords (10 Pack),1,11.45,08/29/20 02:14,"524 Virginia St, New York City, NY 10001",F,57,3
209380,Hair Curler,1,93.31,08/30/20 22:40,"276 Ridge St, Sacramento, CA 94203",F,51,3
209380,AA Batteries (12 Pack),1,11.95,08/30/20 22:40,"276 Ridge St, Sacramento, CA 94203",F,51,3
209381,Hair Curler,1,93.31,08/30/20 16:40,"915 7th St, Sacramento, CA 94203",F,37,2
209381,Snazzy Hair Clips (3 Pack),1,5.3,08/30/20 16:40,"915 7th St, Sacramento, CA 94203",F,37,2
209382,Craft Scissors (8 Pack),1,36.0,08/18/20 13:55,"356 11th St, Miami, FL 33133",F,27,2
209383,AA Batteries (12 Pack),1,11.95,08/28/20 17:23,"121 12th Dr, Miami, FL 33133",F,68,4
209383,Snazzy Hair Clips (3 Pack),1,5.3,08/28/20 17:23,"121 12th Dr, Miami, FL 33133",F,68,4
209384,Shooter Video Game,1,59.99,08/10/20 11:52,"604 5th Ave, Minneapolis, MN 55111",M,40,2
209385,Shooter Video Game,1,59.99,08/03/20 14:21,"225 Ridge Way, Las Vegas, NV 88901",M,27,2
209386,Vuvuzela,2,4.99,08/10/20 00:37,"721 Ridge Ave, Miami, FL 33133",M,39,2
209387,AA Batteries (12 Pack),1,11.95,08/02/20 18:54,"662 5th Rd, Sacramento, CA 94203",M,37,2
209388,Shooter Video Game,1,59.99,08/10/20 18:49,"975 10th St, Las Vegas, NV 88901",M,31,2
209389,Vuvuzela,2,4.99,08/13/20 11:16,"912 5th St, Miami, FL 33133",M,36,2
209390,Wireless Phone Charger,1,42.42,08/07/20 19:33,"329 10th St, Denver, CO 80259",F,20,1
209391,Shooter Video Game,1,59.99,08/03/20 00:05,"763 3rd St, Miami, FL 33133",M,26,2
209391,Bungee Cords (10 Pack),1,11.45,08/03/20 00:05,"763 3rd St, Miami, FL 33133",M,26,2
209392,AA Batteries (12 Pack),1,11.95,08/10/20 16:37,"705 5th Dr, Minneapolis, MN 55111",F,44,3
209393,Bungee Cords (10 Pack),1,11.45,08/17/20 13:25,"746 Chestnut Ave, Las Vegas, NV 88901",M,20,1
209394,Bungee Cords (10 Pack),1,11.45,08/25/20 14:56,"121 Chestnut Blvd, Chicago, IL 60007",M,63,4
209395,Bungee Cords (10 Pack),2,11.45,08/26/20 16:52,"214 South Blvd, New York City, NY 10001",M,28,2
209396,AA Batteries (12 Pack),1,11.95,08/18/20 22:11,"270 Lincoln Lane, Miami, FL 33133",M,73,4
209397,Bike Helmet,1,27.95,08/25/20 14:19,"661 Bell St, Chicago, IL 60007",M,37,2
209398,Bungee Cords (10 Pack),1,11.45,08/01/20 10:58,"8 4th Ave, Denver, CO 80259",M,24,1
209399,Bungee Cords (10 Pack),1,11.45,08/05/20 09:49,"356 11th St, Chicago, IL 60007",F,38,2
209400,Sun Hat,1,24.96,08/26/20 12:35,"772 13th Rd, Omaha, NE 68007",M,90,4
209401,Shooter Video Game,1,59.99,08/31/20 17:09,"79 Cypress St, Las Vegas, NV 88901",M,18,1
209402,Knee High Boots,1,129.2,08/27/20 23:25,"856 Bell St, Chicago, IL 60007",F,82,4
209403,Sun Hat,1,24.96,08/22/20 12:24,"130 Virginia Dr, Miami, FL 33133",F,32,2
,,,,,,,,
209404,Wireless Phone Charger,1,42.42,08/16/20 20:00,"612 4th Rd, Miami, FL 33133",M,26,2
209405,Sun Hat,1,24.96,08/30/20 10:59,"173 South St, Miami, FL 33133",F,47,3
209406,Shooter Video Game,1,59.99,08/20/20 16:24,"981 9th Ave, New York City, NY 10001",M,52,3
209407,Sun Hat,1,24.96,08/17/20 17:58,"436 North Ave, Minneapolis, MN 55111",M,59,3
209408,Craft Scissors (8 Pack),1,36,08/31/20 17:34,"77 Lincoln St, Minneapolis, MN 55111",F,30,2
209409,Wireless Phone Charger,1,42.42,08/26/20 23:12,"923 8th Rd, Miami, FL 33133",F,20,1
209410,Velcro Shoes,1,43.16,08/08/20 11:31,"733 Chestnut Ave, Miami, FL 33133",M,30,2
209411,Velcro Shoes,1,43.16,08/29/20 17:18,"513 Lincoln Blvd, Minneapolis, MN 55111",M,23,1
209412,Shooter Video Game,1,59.99,08/05/20 10:35,"105 3rd Rd, Denver, CO 80259",F,19,1
209413,Knee High Boots,1,129.2,08/11/20 10:20,"137 11th Rd, New York City, NY 10001",F,41,3
209414,AA Batteries (12 Pack),1,11.95,08/13/20 18:19,"916 13th Dr, New York City, NY 10001",F,28,2
209415,Mechanical Scale,1,38.88,08/21/20 20:08,"210 Dogwood Rd, Baton Rouge, LA 70808",F,74,4
209416,Hair Curler,1,93.31,08/11/20 17:40,"33 Knoll Ave, Las Vegas, NV 88901",F,18,1
209416,Sun Hat,1,24.96,08/11/20 17:40,"33 Knoll Ave, Las Vegas, NV 88901",F,18,1
209417,Mechanical Scale,1,38.88,08/07/20 22:59,"13 Sunset Blvd, Miami, FL 33133",F,43,3
209418,Shooter Video Game,1,59.99,08/02/20 19:27,"257 Ridge St, Las Vegas, NV 88901",M,48,3
209419,Velcro Shoes,1,43.16,08/17/20 18:58,"64 6th Lane, Miami, FL 33133",F,41,3
209420,Shooter Video Game,1,59.99,08/06/20 20:39,"321 Bell St, Las Vegas, NV 88901",M,26,2
209421,Bike Helmet,1,27.95,08/06/20 10:02,"35 12th Ave, New York City, NY 10001",F,73,4
209422,Shooter Video Game,1,59.99,08/11/20 13:54,"942 Sunset Rd, Sacramento, CA 94203",M,40,2
209423,Bike Helmet,1,27.95,08/03/20 09:37,"656 13th Way, Minneapolis, MN 55111",M,27,2
209424,Shooter Video Game,1,59.99,08/21/20 17:23,"183 South Ave, New York City, NY 10001",M,48,3
209425,Shooter Video Game,1,59.99,08/14/20 19:10,"794 Virginia St, Denver, CO 80259",M,53,3
209426,Wireless Phone Charger,1,42.42,08/05/20 09:56,"613 8th St, Denver, CO 80259",F,27,2
209427,Shooter Video Game,1,59.99,08/18/20 16:46,"145 Lincoln St, Denver, CO 80259",M,18,1
209428,Bike Helmet,2,27.95,08/08/20 12:14,"611 12th Rd, Denver, CO 80259",F,89,4
209429,Bungee Cords (10 Pack),2,11.45,08/16/20 19:02,"752 7th Rd, Sacramento, CA 94203",M,51,3
209430,Knee High Boots,1,129.2,08/08/20 20:05,"432 Washington Blvd, Minneapolis, MN 55111",F,52,3
209431,Velcro Shoes,1,43.16,08/19/20 19:43,"292 2nd Ave, Las Vegas, NV 88901",M,58,3
209432,Velcro Shoes,1,43.16,08/08/20 17:47,"721 North Lane, Las Vegas, NV 88901",M,63,4
209432,Shower Grab Bar,1,34.98,08/08/20 17:47,"721 North Lane, Las Vegas, NV 88901",M,63,4
209433,AA Batteries (12 Pack),1,11.95,08/13/20 14:53,"11 12th St, Sacramento, CA 94203",F,37,2
209434,Wireless Phone Charger,1,42.42,08/17/20 20:34,"852 8th Way, Las Vegas, NV 88901",M,24,1
209435,Wireless Phone Charger,1,42.42,08/07/20 13:23,"509 5th Blvd, Miami, FL 33133",M,18,1
209436,Sun Hat,1,24.96,08/05/20 22:54,"572 7th Blvd, Miami, FL 33133",F,25,1
209437,AA Batteries (12 Pack),1,11.95,08/24/20 19:57,"663 11th Dr, Miami, FL 33133",F,19,1
209438,Shooter Video Game,1,59.99,08/10/20 09:23,"29 8th Ave, Sacramento, CA 94203",F,27,2
209439,Shooter Video Game,1,59.99,08/07/20 20:28,"314 7th Way, Minneapolis, MN 55111",M,36,2
209440,AA Batteries (12 Pack),1,11.95,08/20/20 11:24,"402 MLK Rd, New York City, NY 10001",F,88,4
209441,Wireless Phone Charger,1,42.42,08/27/20 19:41,"862 2nd Ave, Sacramento, CA 94203",F,30,2
209442,Wireless Phone Charger,1,42.42,08/03/20 08:32,"476 2nd Lane, Providence, RI 02902",F,77,4
209443,Craft Scissors (8 Pack),1,36,08/30/20 13:47,"893 6th Blvd, Miami, FL 33133",F,40,2
209444,Bike Helmet,1,27.95,08/17/20 20:19,"731 South Blvd, Minneapolis, MN 55111",F,73,4
209445,Bungee Cords (10 Pack),1,11.45,08/03/20 04:49,"983 Ridge Dr, Minneapolis, MN 55111",M,51,3
209446,Knee High Boots,1,129.2,08/16/20 11:24,"611 6th Way, Sacramento, CA 94203",F,42,3
