id,product,quantity,price,date,address,sex,age,age_group
192572,Noahs Arc Soundbar,1,799.0,06/22/20 12:01,"436 Virginia Blvd, Denver, CO 80259",M,37,2
192573,Milky Mama Nursing Cover,1,20.0,06/20/20 20:39,"675 Redwood Lane, Las Vegas, NV 88901",F,37,2
192574,Milky Mama Nursing Cover,1,20.0,06/10/20 06:28,"347 9th Rd, Chicago, IL 60007",F,39,2
192575,AA Batteries (12 Pack),1,11.95,06/21/20 13:06,"964 13th Blvd, Denver, CO 80259",F,55,3
192576,Snazzy Hair Clips (3 Pack),1,5.3,06/18/20 18:35,"689 7th Rd, Providence, RI 02902",F,20,1
192577,Shower Grab Bar,1,34.98,06/14/20 20:52,"259 Redwood Way, New York City, NY 10001",F,56,3
192578,Wireless Phone Charger,1,42.42,06/01/20 19:36,"451 Chestnut Dr, Baton Rouge, LA 70808",M,57,3
192579,Bungee Cords (10 Pack),1,11.45,06/20/20 17:45,"137 3rd Way, Minneapolis, MN 55111",F,62,4
192580,Shooter Video Game,1,59.99,06/21/20 13:52,"979 West Rd, Omaha, NE 68007",M,19,1
192581,Bike Helmet,1,27.95,06/06/20 16:43,"423 West Lane, Las Vegas, NV 88901",F,82,4
192582,Velcro Shoes,1,43.16,06/28/20 18:35,"22 2nd Ave, Miami, FL 33133",M,44,3
192582,Sun Hat,1,24.96,06/28/20 18:35,"22 2nd Ave, Miami, FL 33133",M,44,3
192583,Hair Curler,1,93.31,06/05/20 18:55,"525 6th Rd, New York City, NY 10001",M,42,3
192584,Bike Helmet,1,27.95,06/10/20 16:23,"565 Dogwood Rd, Minneapolis, MN 55111",F,41,3
192585,Bike Helmet,1,27.95,06/09/20 19:50,"475 Ridge St, New York City, NY 10001",F,55,3
192586,Shooter Video Game,1,59.99,06/01/20 21:37,"51 Main Lane, Minneapolis, MN 55111",M,20,1
192586,Velcro Shoes,1,43.16,06/01/20 21:37,"51 Main Lane, Minneapolis, MN 55111",M,20,1
192587,Wireless Phone Charger,1,42.42,06/26/20 11:29,"811 4th St, Sacramento, CA 94203",M,45,3
192588,Wireless Phone Charger,1,42.42,06/02/20 05:42,"727 Knoll Lane, Chicago, IL 60007",M,61,4
192589,Bungee Cords (10 Pack),1,11.45,06/11/20 05:11,"997 Lincoln Blvd, Baton Rouge, LA 70808",M,44,3
,,,,,,,,
192590,Bungee Cords (10 Pack),1,11.45,06/26/20 15:23,"569 13th Rd, Las Vegas, NV 88901",F,64,4
192591,Mechanical Scale,1,38.88,06/21/20 07:19,"777 2nd Way, Denver, CO 80259",F,72,4
192592,Wireless Phone Charger,1,42.42,06/02/20 16:44,"197 Lincoln Court, Miami, FL 33133",F,28,2
192593,Shooter Video Game,1,59.99,06/18/20 00:39,"8 South St, New York City, NY 10001",F,60,3
192594,Sun Hat,1,24.96,06/05/20 19:03,"231 9th Way, Miami, FL 33133",F,55,3
192595,Shooter Video Game,1,59.99,06/24/20 12:44,"998 Redwood Dr, Chicago, IL 60007",F,31,2
192596,Hair Curler,1,93.31,06/19/20 08:01,"987 Knoll Ave, Minneapolis, MN 55111",F,21,1
192597,Wireless Phone Charger,1,42.42,06/01/20 22:56,"173 13th St, Miami, FL 33133",M,32,2
192598,Wireless Phone Charger,1,42.42,06/20/20 21:31,"624 5th Lane, Minneapolis, MN 55111",M,29,2
192599,Bungee Cords (10 Pack),1,11.45,06/11/20 18:55,"83 West St, Las Vegas, NV 88901",M,76,4
192600,Shooter Video Game,1,59.99,06/20/20 12:14,"277 Chestnut Court, Sacramento, CA 94203",M,23,1
192601,AA Batteries (12 Pack),1,11.95,06/29/20 18:22,"921 7th Ave, New York City, NY 10001",M,30,2
192602,Hair Curler,1,93.31,06/14/20 16:04,"279 Knoll Rd, Baton Rouge, LA 70808",F,44,3
192603,AA Batteries (12 Pack),1,11.95,06/06/20 16:30,"815 6th St, Miami, FL 33133",F,33,2
192604,Sun Hat,1,24.96,06/05/20 19:48,"386 1st St, New York City, NY 10001",F,47,3
192605,Velcro Shoes,1,43.16,06/27/20 12:35,"593 Dogwood Dr, Omaha, NE 68007",M,63,4
192606,Knee High Boots,1,129.2,06/13/20 21:04,"729 Redwood St, Miami, FL 33133",M,68,4
192607,Bike Helmet,1,27.95,06/17/20 21:10,"486 Redwood Way, Las Vegas, NV 88901",M,28,2
192608,Bungee Cords (10 Pack),1,11.45,06/12/20 20:52,"899 1st St, Chicago, IL 60007",F,74,4
192609,Bike Helmet,1,27.95,06/20/20 23:19,"110 Washington Ave, New York City, NY 10001",F,73,4
192610,AA Batteries (12 Pack),1,11.95,06/27/20 02:25,"745 West St, Las Vegas, NV 88901",F,28,2
192611,AA Batteries (12 Pack),1,11.95,06/21/20 08:32,"24 10th St, New York City, NY 10001",M,63,4
192612,Vuvuzela,1,4.99,06/28/20 14:53,"173 Ridge Blvd, Sacramento, CA 94203",F,88,4
192613,Hair Curler,1,93.31,06/26/20 21:37,"334 Cypress St, Omaha, NE 68007",F,70,4
192613,Snazzy Hair Clips (3 Pack),1,5.3,06/26/20 21:37,"334 Cypress St, Omaha, NE 68007",F,70,4
192614,AA Batteries (12 Pack),2,11.95,06/14/20 21:27,"597 9th Lane, Las Vegas, NV 88901",M,44,3
192615,Vuvuzela,2,4.99,06/03/20 19:42,"252 Dogwood Lane, Miami, FL 33133",F,37,2
192616,Snazzy Hair Clips (3 Pack),1,5.3,06/23/20 17:47,"268 Virginia Ave, Minneapolis, MN 55111",F,60,3
192617,Bungee Cords (10 Pack),1,11.45,06/19/20 14:55,"962 1st Way, Chicago, IL 60007",F,41,3
192618,Snazzy Hair Clips (3 Pack),1,5.3,06/07/20 12:17,"268 Cypress Blvd, Minneapolis, MN 55111",F,30,2
192619,Shooter Video Game,1,59.99,06/14/20 13:25,"630 2nd Ave, Omaha, NE 68007",M,41,3
192620,Bungee Cords (10 Pack),1,11.45,06/04/20 21:15,"411 4th Court, Minneapolis, MN 55111",F,36,2
192621,Wireless Phone Charger,1,42.42,06/08/20 22:04,"792 Dogwood Ave, Miami, FL 33133",M,18,1
192622,AA Batteries (12 Pack),1,11.95,06/15/20 21:43,"116 West Blvd, Sacramento, CA 94203",F,19,1
192623,Craft Scissors (8 Pack),1,36,06/17/20 12:18,"666 North Ave, Baton Rouge, LA 70808",F,88,4
192624,Bungee Cords (10 Pack),2,11.45,06/17/20 23:43,"281 MLK Dr, Baton Rouge, LA 70808",F,21,1
192624,Earthworm Fishing Lure (32 Pack),1,7.28,06/17/20 23:43,"281 MLK Dr, Baton Rouge, LA 70808",F,21,1
192625,Shooter Video Game,1,59.99,06/07/20 08:47,"998 Washington Lane, Chicago, IL 60007",F,31,2
192626,Vuvuzela,1,4.99,06/29/20 18:11,"24 Virginia Lane, Sacramento, CA 94203",M,46,3
192627,Bike Helmet,1,27.95,06/24/20 10:04,"183 9th St, New York City, NY 10001",F,79,4
192628,Shooter Video Game,1,59.99,06/09/20 16:34,"489 4th Rd, New York City, NY 10001",F,28,2
192628,Wireless Phone Charger,1,42.42,06/09/20 16:34,"489 4th Rd, New York City, NY 10001",F,28,2
192629,Shooter Video Game,1,59.99,06/28/20 20:32,"147 Knoll Rd, Chicago, IL 60007",M,18,1
192630,Sun Hat,1,24.96,06/23/20 19:17,"593 Ridge Lane, Miami, FL 33133",M,46,3
192631,Craft Scissors (8 Pack),1,36,06/25/20 16:43,"866 8th St, Minneapolis, MN 55111",F,22,1
192632,Sun Hat,1,24.96,06/14/20 08:28,"405 11th St, Chicago, IL 60007",M,33,2
192633,Sun Hat,1,24.96,06/17/20 21:12,"167 10th Rd, New York City, NY 10001",M,84,4
192634,Shooter Video Game,1,59.99,06/01/20 17:34,"932 Virginia Dr, Las Vegas, NV 88901",F,21,1
192635,Snazzy Hair Clips (3 Pack),1,5.3,06/08/20 01:45,"889 6th Ave, Baton Rouge, LA 70808",F,30,2
192636,Knee High Boots,1,129.2,06/18/20 02:45,"625 Knoll St, Las Vegas, NV 88901",F,31,2
192637,Vuvuzela,1,4.99,06/27/20 13:59,"53 10th Rd, Chicago, IL 60007",F,44,3
192638,Shooter Video Game,1,59.99,06/11/20 10:49,"144 Main Lane, New York City, NY 10001",M,20,1
192639,Wireless Phone Charger,1,42.42,06/05/20 00:33,"494 Chestnut St, New York City, NY 10001",F,27,2
192640,Bungee Cords (10 Pack),2,11.45,06/01/20 15:13,"757 Sunset Dr, Las Vegas, NV 88901",F,22,1
192641,Cherry & Oliver Pitter,1,15.49,06/05/20 07:59,"592 Chestnut Ave, Miami, FL 33133",M,64,4
192642,Bike Helmet,1,27.95,06/25/20 13:22,"460 North Blvd, Providence, RI 02902",F,34,2
192643,Sun Hat,1,24.96,06/07/20 22:22,"550 13th Blvd, New York City, NY 10001",F,59,3
192644,AA Batteries (12 Pack),1,11.95,06/11/20 16:58,"345 1st Rd, Denver, CO 80259",F,18,1
192645,Craft Scissors (8 Pack),1,36,06/16/20 00:36,"305 Lincoln Rd, Miami, FL 33133",F,68,4
192646,Wireless Phone Charger,1,42.42,06/15/20 09:39,"401 3rd Way, New York City, NY 10001",M,25,1
192646,Shooter Video Game,1,59.99,06/15/20 09:39,"401 3rd Way, New York City, NY 10001",M,25,1
192647,Bungee Cords (10 Pack),1,11.45,06/23/20 17:15,"761 MLK Ave, Las Vegas, NV 88901",M,33,2
192648,Velcro Shoes,1,43.16,07/01/20 05:27,"983 Sunset Ave, Chicago, IL 60007",M,38,2
192648,Shower Grab Bar,1,34.98,07/01/20 05:27,"983 Sunset Ave, Chicago, IL 60007",M,38,2
192648,Wireless Phone Charger,1,42.42,07/01/20 05:27,"983 Sunset Ave, Chicago, IL 60007",M,38,2
192649,Craft Scissors (8 Pack),1,36,06/13/20 12:06,"982 9th Ave, Omaha, NE 68007",F,39,2
192650,Shooter Video Game,1,59.99,06/02/20 14:48,"182 8th Ave, New York City, NY 10001",F,39,2
192651,Bike Helmet,1,27.95,06/08/20 21:09,"228 Dogwood Rd, Sacramento, CA 94203",M,39,2
192652,AA Batteries (12 Pack),1,11.95,06/28/20 16:40,"795 3rd Rd, Las Vegas, NV 88901",F,60,3
192653,AA Batteries (12 Pack),1,11.95,06/12/20 19:59,"790 Dogwood Rd, Chicago, IL 60007",F,90,4
192654,Shooter Video Game,1,59.99,06/03/20 20:44,"913 Chestnut Rd, Chicago, IL 60007",M,20,1
192655,Velcro Shoes,1,43.16,06/19/20 16:53,"613 9th St, Chicago, IL 60007",M,50,3
192655,Tub of 50 Marbles,1,17.75,06/19/20 16:53,"613 9th St, Chicago, IL 60007",M,50,3
192655,Wireless Phone Charger,1,42.42,06/19/20 16:53,"613 9th St, Chicago, IL 60007",M,50,3
192656,Wireless Phone Charger,1,42.42,06/17/20 13:49,"452 6th St, Chicago, IL 60007",M,18,1
192657,Velcro Shoes,1,43.16,06/24/20 23:04,"526 Ridge St, Miami, FL 33133",M,39,2
192657,Shower Grab Bar,1,34.98,06/24/20 23:04,"526 Ridge St, Miami, FL 33133",M,39,2
192658,Wireless Phone Charger,1,42.42,06/27/20 13:28,"986 1st Way, Miami, FL 33133",F,53,3
192659,Knee High Boots,1,129.2,06/27/20 08:00,"530 Main St, New York City, NY 10001",F,76,4
192660,Shower Grab Bar,1,34.98,06/02/20 20:29,"681 North Blvd, Baton Rouge, LA 70808",M,49,3
192661,Sun Hat,1,24.96,06/25/20 19:07,"673 West Rd, Minneapolis, MN 55111",F,59,3
192662,Knee High Boots,1,129.2,06/13/20 10:20,"125 Washington St, Las Vegas, NV 88901",F,24,1
192663,Knee High Boots,1,129.2,06/23/20 11:07,"469 9th St, Minneapolis, MN 55111",F,24,1
192664,AA Batteries (12 Pack),1,11.95,06/23/20 09:55,"550 North Blvd, New York City, NY 10001",M,58,3
192665,Vuvuzela,1,4.99,06/29/20 23:29,"332 1st Ave, Baton Rouge, LA 70808",F,32,2
192666,Wireless Phone Charger,1,42.42,06/24/20 17:30,"743 West St, Chicago, IL 60007",F,20,1
192667,Sun Hat,1,24.96,06/20/20 14:29,"230 5th St, Miami, FL 33133",F,82,4
192668,Craft Scissors (8 Pack),1,36,06/18/20 20:36,"597 Dogwood Rd, Chicago, IL 60007",M,25,1
192669,Snazzy Hair Clips (3 Pack),1,5.3,06/09/20 10:19,"326 12th Way, New York City, NY 10001",F,18,1
192670,Snazzy Hair Clips (3 Pack),2,5.3,06/17/20 16:39,"793 Virginia Blvd, New York City, NY 10001",F,45,3
192671,Sun Hat,1,24.96,06/12/20 12:16,"880 6th St, Las Vegas, NV 88901",F,18,1
192672,Earthworm Fishing Lure (32 Pack),1,7.28,06/20/20 17:31,"204 12th St, Baton Rouge, LA 70808",M,29,2
192673,Sun Hat,1,24.96,06/09/20 15:35,"778 3rd Ave, Minneapolis, MN 55111",F,38,2
192674,AA Batteries (12 Pack),1,11.95,06/14/20 20:38,"438 Washington Dr, Miami, FL 33133",F,36,2
192675,Wireless Phone Charger,1,42.42,06/23/20 08:20,"721 West Blvd, Omaha, NE 68007",M,27,2
192676,Shower Grab Bar,1,34.98,06/09/20 19:41,"666 12th Blvd, Sacramento, CA 94203",M,77,4
192677,Craft Scissors (8 Pack),1,36,06/10/20 01:11,"818 Lincoln Way, Sacramento, CA 94203",F,22,1
192678,Wireless Phone Charger,1,42.42,06/22/20 07:51,"209 Cypress Ave, New York City, NY 10001",F,39,2
192679,AA Batteries (12 Pack),1,11.95,06/09/20 18:25,"875 7th Blvd, Las Vegas, NV 88901",F,23,1
192680,Wireless Phone Charger,1,42.42,06/20/20 22:39,"645 5th St, Sacramento, CA 94203",M,57,3
192680,Bungee Cords (10 Pack),1,11.45,06/20/20 22:39,"645 5th St, Sacramento, CA 94203",M,57,3
192681,Velcro Shoes,1,43.16,06/04/20 12:35,"877 3rd Ave, New York City, NY 10001",F,39,2
192681,Shower Grab Bar,1,34.98,06/04/20 12:35,"877 3rd Ave, New York City, NY 10001",F,39,2
192682,Hair Curler,1,93.31,06/19/20 21:57,"332 South Blvd, Sacramento, CA 94203",M,19,1
192682,Milky Mama Nursing Cover,1,20,06/19/20 21:57,"332 South Blvd, Sacramento, CA 94203",M,19,1
192683,Wireless Phone Charger,2,42.42,06/06/20 19:14,"897 Knoll Blvd, Sacramento, CA 94203",M,22,1
192684,Sun Hat,1,24.96,06/25/20 21:28,"130 Lincoln St, Denver, CO 80259",F,40,2
192685,Bungee Cords (10 Pack),1,11.45,06/21/20 17:31,"526 3rd Rd, Sacramento, CA 94203",F,87,4
192686,Vuvuzela,1,4.99,06/18/20 16:46,"429 3rd St, Las Vegas, NV 88901",F,38,2
192687,Wireless Phone Charger,1,42.42,06/16/20 14:33,"77 4th St, Miami, FL 33133",M,51,3
192687,Bike Helmet,1,27.95,06/16/20 14:33,"77 4th St, Miami, FL 33133",M,51,3
192688,Cherry & Oliver Pitter,1,15.49,06/16/20 18:30,"771 13th St, Miami, FL 33133",F,39,2
192689,Knee High Boots,1,129.2,06/21/20 12:02,"740 9th Lane, Las Vegas, NV 88901",F,86,4
192690,Sun Hat,1,24.96,06/12/20 00:28,"990 Dogwood Court, Miami, FL 33133",M,28,2
192691,Wireless Phone Charger,1,42.42,06/04/20 07:53,"796 6th Rd, New York City, NY 10001",F,59,3
192692,Noahs Arc Soundbar,1,799,06/19/20 18:33,"898 Chestnut Dr, Denver, CO 80259",F,32,2
192693,AA Batteries (12 Pack),1,11.95,06/02/20 09:48,"604 8th Blvd, Minneapolis, MN 55111",M,43,3
192694,Sun Hat,1,24.96,06/07/20 15:51,"304 Dogwood St, Las Vegas, NV 88901",M,55,3
192695,Bike Helmet,1,27.95,06/21/20 20:09,"947 Ridge Blvd, Chicago, IL 60007",F,75,4
192696,Wireless Phone Charger,1,42.42,06/24/20 16:47,"726 4th St, Baton Rouge, LA 70808",F,46,3
192697,Velcro Shoes,1,43.16,06/27/20 16:54,"396 8th Rd, Miami, FL 33133",M,32,2
192698,Bungee Cords (10 Pack),1,11.45,06/24/20 14:23,"7 9th Dr, Providence, RI 02902",F,82,4
192699,Shooter Video Game,1,59.99,06/19/20 13:32,"729 Knoll Ave, New York City, NY 10001",M,21,1
192700,Craft Scissors (8 Pack),1,36,06/07/20 19:08,"209 MLK Court, Miami, FL 33133",M,34,2
192701,Shower Grab Bar,2,34.98,06/20/20 14:13,"404 West Way, Miami, FL 33133",M,88,4
192702,AA Batteries (12 Pack),1,11.95,06/15/20 17:51,"358 Bell St, Sacramento, CA 94203",F,58,3
192703,Wireless Phone Charger,1,42.42,06/29/20 17:28,"232 11th Court, Denver, CO 80259",F,56,3
192704,Bike Helmet,1,27.95,06/19/20 21:01,"888 4th Way, New York City, NY 10001",M,85,4
192705,Wireless Phone Charger,1,42.42,06/26/20 02:40,"162 3rd Lane, Miami, FL 33133",F,43,3
192705,Bungee Cords (10 Pack),1,11.45,06/26/20 02:40,"162 3rd Lane, Miami, FL 33133",F,43,3
192706,Velcro Shoes,1,43.16,06/18/20 22:53,"961 Lincoln Dr, New York City, NY 10001",M,44,3
192707,Hair Curler,1,93.31,06/13/20 18:52,"35 10th Dr, New York City, NY 10001",F,24,1
192708,Sun Hat,1,24.96,06/18/20 11:28,"159 Ridge Way, Denver, CO 80259",F,71,4
192709,Wireless Phone Charger,1,42.42,06/07/20 12:54,"230 Lincoln Ave, Minneapolis, MN 55111",F,20,1
192710,AA Batteries (12 Pack),1,11.95,06/21/20 10:27,"218 Chestnut Dr, Miami, FL 33133",F,90,4
192711,Bungee Cords (10 Pack),1,11.45,06/26/20 20:38,"406 6th St, Denver, CO 80259",M,26,2
192712,Velcro Shoes,1,43.16,06/20/20 19:41,"725 8th St, New York City, NY 10001",M,34,2
192713,Hair Curler,1,93.31,06/16/20 08:02,"798 8th Ave, Chicago, IL 60007",M,42,3
192714,AA Batteries (12 Pack),1,11.95,06/24/20 09:29,"766 2nd St, New York City, NY 10001",F,43,3
192715,Hair Curler,1,93.31,06/30/20 23:41,"924 South St, New York City, NY 10001",F,80,4
192716,Hair Curler,1,93.31,06/30/20 07:58,"62 12th Rd, Omaha, NE 68007",F,63,4
192717,Shooter Video Game,1,59.99,06/22/20 19:39,"685 Ridge Dr, Las Vegas, NV 88901",M,23,1
192718,Shower Grab Bar,1,34.98,06/14/20 19:50,"497 Knoll Dr, Minneapolis, MN 55111",M,78,4
192719,Wireless Phone Charger,1,42.42,06/23/20 08:49,"231 Chestnut St, Chicago, IL 60007",F,34,2
192720,Hair Curler,1,93.31,06/02/20 12:03,"965 Ridge St, Sacramento, CA 94203",F,69,4
192721,Craft Scissors (8 Pack),1,36,06/13/20 17:52,"497 Sunset Dr, New York City, NY 10001",M,19,1
192722,Vuvuzela,1,4.99,06/21/20 13:38,"629 11th Rd, Miami, FL 33133",M,24,1
192723,Snazzy Hair Clips (3 Pack),1,5.3,06/25/20 14:17,"29 Virginia Ave, New York City, NY 10001",F,78,4
192724,AA Batteries (12 Pack),1,11.95,06/01/20 17:18,"817 Ridge Ave, Miami, FL 33133",M,41,3
192725,Wireless Phone Charger,1,42.42,06/01/20 15:07,"369 Cypress St, Sacramento, CA 94203",M,21,1
192726,Shower Grab Bar,1,34.98,06/24/20 16:11,"321 13th Rd, Las Vegas, NV 88901",M,76,4
192727,Milky Mama Nursing Cover,1,20,06/13/20 11:15,"452 Main Rd, New York City, NY 10001",F,39,2
192728,Velcro Shoes,2,43.16,06/14/20 03:27,"276 Virginia St, Miami, FL 33133",M,39,2
192729,Bungee Cords (10 Pack),1,11.45,06/21/20 01:31,"695 Virginia St, Miami, FL 33133",M,42,3
192730,Wireless Phone Charger,1,42.42,06/30/20 18:33,"628 13th Rd, Denver, CO 80259",M,55,3
192731,Sun Hat,1,24.96,06/26/20 21:42,"397 11th St, Las Vegas, NV 88901",F,19,1
192732,AA Batteries (12 Pack),1,11.95,06/07/20 13:10,"663 13th Blvd, Miami, FL 33133",F,80,4
192733,Sun Hat,1,24.96,06/30/20 14:59,"9 5th St, Las Vegas, NV 88901",M,59,3
192734,Snazzy Hair Clips (3 Pack),1,5.3,06/25/20 18:14,"523 Cypress Dr, Las Vegas, NV 88901",M,18,1
192735,Bike Helmet,1,27.95,06/24/20 14:09,"200 Main Dr, Minneapolis, MN 55111",F,18,1
192736,Cherry & Oliver Pitter,1,15.49,06/01/20 23:52,"174 Redwood Blvd, Chicago, IL 60007",F,90,4
192737,Cherry & Oliver Pitter,1,15.49,06/04/20 14:31,"950 Knoll Blvd, Las Vegas, NV 88901",M,40,2
192738,Cherry & Oliver Pitter,1,15.49,06/15/20 20:46,"470 Washington St, New York City, NY 10001",M,65,4
192739,Sun Hat,1,24.96,06/19/20 20:06,"727 10th Rd, Sacramento, CA 94203",M,68,4
192740,Bungee Cords (10 Pack),1,11.45,06/02/20 22:10,"658 3rd Blvd, Baton Rouge, LA 70808",M,39,2
192741,Sun Hat,1,24.96,06/13/20 07:59,"448 12th St, Las Vegas, NV 88901",M,27,2
192742,Cherry & Oliver Pitter,1,15.49,06/20/20 18:26,"715 2nd St, Chicago, IL 60007",M,28,2
192743,Velcro Shoes,1,43.16,06/13/20 12:56,"443 Bell St, Sacramento, CA 94203",M,26,2
192744,Knee High Boots,1,129.2,06/23/20 23:57,"271 4th Dr, New York City, NY 10001",F,31,2
192745,Wireless Phone Charger,1,42.42,06/23/20 13:30,"832 Sunset St, Las Vegas, NV 88901",F,18,1
192746,AA Batteries (12 Pack),2,11.95,06/04/20 17:06,"972 1st St, Las Vegas, NV 88901",F,49,3
192747,Snazzy Hair Clips (3 Pack),2,5.3,06/25/20 08:23,"313 Lincoln Court, Minneapolis, MN 55111",F,79,4
192748,Knee High Boots,1,129.2,06/24/20 00:41,"20 13th Rd, Sacramento, CA 94203",M,33,2
192749,AA Batteries (12 Pack),1,11.95,06/15/20 11:25,"25 2nd Dr, New York City, NY 10001",F,27,2
192750,AA Batteries (12 Pack),1,11.95,06/05/20 21:15,"9 Redwood Ave, New York City, NY 10001",F,25,1
192751,Bike Helmet,1,27.95,06/30/20 21:23,"962 Washington Court, New York City, NY 10001",F,45,3
192752,Shooter Video Game,1,59.99,06/04/20 14:51,"96 4th St, New York City, NY 10001",F,57,3
192753,Shooter Video Game,1,59.99,06/15/20 18:23,"267 9th Ave, New York City, NY 10001",F,24,1
192754,Mechanical Scale,1,38.88,06/02/20 17:35,"108 Knoll St, Chicago, IL 60007",M,55,3
192755,Sun Hat,1,24.96,06/22/20 20:44,"238 MLK St, Minneapolis, MN 55111",M,35,2
192756,Shooter Video Game,1,59.99,06/11/20 13:01,"412 MLK St, New York City, NY 10001",M,23,1
192757,Knee High Boots,1,129.2,06/14/20 21:42,"219 West Rd, Miami, FL 33133",F,85,4
