id,product,quantity,price,date,address,sex,age,age_group
202093,Wireless Phone Charger,1,42.42,07/14/20 16:56,"429 North Ave, New York City, NY 10001",F,19,1
202094,Bungee Cords (10 Pack),1,11.45,07/29/20 13:54,"938 2nd Blvd, New York City, NY 10001",F,80,4
202095,Mechanical Scale,1,38.88,07/23/20 15:10,"431 Sunset Ave, Miami, FL 33133",M,59,3
202096,Knee High Boots,1,129.2,07/19/20 15:11,"814 Dogwood Blvd, New York City, NY 10001",F,77,4
202097,Wireless Phone Charger,1,42.42,07/13/20 12:48,"236 9th Ave, Chicago, IL 60007",M,36,2
202098,Shooter Video Game,1,59.99,07/27/20 14:44,"953 Sunset Ave, Baton Rouge, LA 70808",M,37,2
202099,Wireless Phone Charger,1,42.42,07/13/20 05:44,"143 6th St, Minneapolis, MN 55111",F,26,2
202100,Velcro Shoes,1,43.16,07/05/20 23:33,"806 Washington Dr, Miami, FL 33133",F,30,2
202101,Snazzy Hair Clips (3 Pack),1,5.3,08/01/20 00:38,"654 10th St, Providence, RI 02902",F,28,2
202102,AA Batteries (12 Pack),1,11.95,07/05/20 05:43,"109 5th Ave, Miami, FL 33133",M,55,3
202103,Knee High Boots,1,129.2,07/01/20 10:14,"435 Knoll Rd, Chicago, IL 60007",F,24,1
202104,Craft Scissors (8 Pack),1,36.0,07/09/20 11:49,"371 3rd Rd, Denver, CO 80259",M,58,3
202105,Bungee Cords (10 Pack),1,11.45,07/01/20 14:05,"178 8th Rd, Miami, FL 33133",F,62,4
202106,Tub of 50 Marbles,1,17.75,07/10/20 14:35,"329 Main Rd, Minneapolis, MN 55111",F,46,3
202107,Bungee Cords (10 Pack),1,11.45,07/31/20 20:37,"492 5th Ave, Providence, RI 02902",M,39,2
202108,AA Batteries (12 Pack),1,11.95,07/28/20 11:16,"819 Sunset Rd, Las Vegas, NV 88901",F,37,2
202109,Sun Hat,1,24.96,07/18/20 22:44,"446 4th Rd, Chicago, IL 60007",F,47,3
202110,Snazzy Hair Clips (3 Pack),1,5.3,07/23/20 12:09,"909 Redwood Ave, Denver, CO 80259",F,29,2
202111,Velcro Shoes,1,43.16,07/31/20 19:53,"525 South Rd, Miami, FL 33133",M,48,3
202112,Shower Grab Bar,1,34.98,07/21/20 10:03,"478 South Blvd, Miami, FL 33133",F,70,4
202113,Milky Mama Nursing Cover,1,20.0,07/05/20 12:42,"651 1st Ave, New York City, NY 10001",F,23,1
202114,AA Batteries (12 Pack),2,11.95,07/17/20 09:53,"942 3rd Blvd, New York City, NY 10001",F,19,1
202115,Vuvuzela,1,4.99,07/21/20 01:02,"796 5th Rd, Sacramento, CA 94203",F,66,4
202116,Shooter Video Game,1,59.99,07/02/20 21:05,"488 1st Lane, Las Vegas, NV 88901",M,47,3
202117,Velcro Shoes,1,43.16,07/27/20 10:09,"194 4th Ave, Chicago, IL 60007",M,50,3
202118,Bungee Cords (10 Pack),1,11.45,07/25/20 09:12,"846 1st Rd, Chicago, IL 60007",M,53,3
202119,Shooter Video Game,1,59.99,07/31/20 21:25,"10 10th Blvd, New York City, NY 10001",M,47,3
202120,Mechanical Scale,1,38.88,07/22/20 20:01,"808 Main Way, Miami, FL 33133",M,18,1
202121,Wireless Phone Charger,1,42.42,07/05/20 00:33,"676 Knoll Blvd, Minneapolis, MN 55111",M,76,4
202122,Shooter Video Game,1,59.99,07/11/20 08:19,"346 Ridge Way, Miami, FL 33133",F,19,1
202123,Shooter Video Game,1,59.99,07/28/20 22:19,"265 Sunset Rd, Las Vegas, NV 88901",M,45,3
202124,Bungee Cords (10 Pack),1,11.45,07/13/20 18:17,"620 Dogwood Ave, New York City, NY 10001",F,68,4
202125,Bungee Cords (10 Pack),2,11.45,07/04/20 16:18,"909 3rd St, Minneapolis, MN 55111",F,55,3
202126,AA Batteries (12 Pack),1,11.95,07/30/20 19:16,"972 Redwood Lane, Las Vegas, NV 88901",F,56,3
202127,AA Batteries (12 Pack),1,11.95,07/03/20 00:29,"869 Bell Rd, Miami, FL 33133",F,52,3
202128,Wireless Phone Charger,1,42.42,07/28/20 15:58,"62 Sunset Dr, Minneapolis, MN 55111",F,77,4
202129,Wireless Phone Charger,1,42.42,07/25/20 21:14,"819 8th Rd, Denver, CO 80259",F,65,4
202130,Vuvuzela,1,4.99,07/29/20 13:40,"37 Redwood St, Las Vegas, NV 88901",F,66,4
202131,Wireless Phone Charger,1,42.42,07/10/20 13:57,"172 10th Rd, Chicago, IL 60007",M,31,2
202132,Bike Helmet,1,27.95,07/15/20 11:29,"741 Virginia St, Miami, FL 33133",M,25,1
202133,AA Batteries (12 Pack),1,11.95,07/05/20 18:44,"417 Lincoln Dr, New York City, NY 10001",F,87,4
202134,Velcro Shoes,1,43.16,07/02/20 03:29,"521 1st St, Las Vegas, NV 88901",M,49,3
202135,Shooter Video Game,1,59.99,07/26/20 20:43,"975 North Lane, Miami, FL 33133",F,19,1
202136,Sun Hat,1,24.96,07/29/20 16:27,"715 7th Rd, Chicago, IL 60007",M,73,4
202137,Bike Helmet,1,27.95,07/11/20 16:27,"425 9th Way, Miami, FL 33133",F,57,3
202138,Velcro Shoes,1,43.16,07/28/20 20:50,"302 West Blvd, Denver, CO 80259",M,52,3
202139,Bungee Cords (10 Pack),1,11.45,07/08/20 19:08,"994 Chestnut Way, Denver, CO 80259",F,54,3
202140,Wireless Phone Charger,1,42.42,07/13/20 21:25,"443 Redwood St, Chicago, IL 60007",M,56,3
202141,AA Batteries (12 Pack),1,11.95,07/08/20 17:15,"184 10th Ave, Sacramento, CA 94203",M,83,4
202142,Wireless Phone Charger,1,42.42,07/28/20 05:15,"150 Washington Rd, Minneapolis, MN 55111",M,60,3
202143,Mechanical Scale,1,38.88,07/26/20 07:29,"384 1st St, New York City, NY 10001",F,61,4
202144,Knee High Boots,1,129.2,07/04/20 18:49,"321 Main St, Sacramento, CA 94203",F,45,3
202145,Snazzy Hair Clips (3 Pack),3,5.3,07/21/20 09:21,"11 10th Ave, Sacramento, CA 94203",F,27,2
202146,Shooter Video Game,1,59.99,07/13/20 09:51,"843 Lincoln Rd, Sacramento, CA 94203",F,29,2
202147,Sun Hat,1,24.96,07/29/20 06:04,"383 West Dr, New York City, NY 10001",F,20,1
202147,Sun Hat,1,24.96,07/29/20 06:04,"383 West Dr, New York City, NY 10001",F,20,1
202148,Bike Helmet,1,27.95,07/29/20 12:36,"659 MLK Lane, Miami, FL 33133",M,44,3
202149,Vuvuzela,1,4.99,07/13/20 19:22,"660 Washington St, Chicago, IL 60007",F,74,4
202150,Velcro Shoes,1,43.16,07/03/20 23:59,"559 1st Blvd, Sacramento, CA 94203",M,84,4
202151,Sun Hat,1,24.96,07/16/20 12:07,"860 12th St, Miami, FL 33133",F,72,4
202152,AA Batteries (12 Pack),2,11.95,07/03/20 18:13,"742 Knoll Dr, Sacramento, CA 94203",M,58,3
202153,AA Batteries (12 Pack),1,11.95,07/31/20 14:06,"468 Washington Dr, Sacramento, CA 94203",M,51,3
202154,Snazzy Hair Clips (3 Pack),1,5.3,07/26/20 16:41,"316 MLK Ave, Chicago, IL 60007",F,18,1
202155,Snazzy Hair Clips (3 Pack),1,5.3,07/18/20 20:30,"673 Sunset Blvd, Miami, FL 33133",F,23,1
202156,Snazzy Hair Clips (3 Pack),1,5.3,07/17/20 14:24,"171 West Blvd, Las Vegas, NV 88901",F,79,4
202157,AA Batteries (12 Pack),1,11.95,07/23/20 12:52,"564 3rd Blvd, Baton Rouge, LA 70808",M,73,4
202158,Velcro Shoes,1,43.16,07/13/20 13:00,"796 3rd Way, Minneapolis, MN 55111",F,32,2
202159,Bike Helmet,1,27.95,07/03/20 20:02,"775 4th Rd, Sacramento, CA 94203",F,40,2
202160,Shooter Video Game,1,59.99,07/07/20 01:14,"740 West Lane, Chicago, IL 60007",F,44,3
202161,Wireless Phone Charger,1,42.42,07/02/20 14:40,"381 11th Ave, Miami, FL 33133",F,24,1
202162,Velcro Shoes,1,43.16,07/09/20 13:35,"135 9th Rd, Las Vegas, NV 88901",F,76,4
202162,Shower Grab Bar,1,34.98,07/09/20 13:35,"135 9th Rd, Las Vegas, NV 88901",F,76,4
202163,Vuvuzela,1,4.99,07/17/20 21:27,"419 Ridge Ave, Sacramento, CA 94203",F,39,2
202164,Hair Curler,1,93.31,07/03/20 19:23,"612 MLK Dr, Las Vegas, NV 88901",F,45,3
202165,AA Batteries (12 Pack),1,11.95,07/01/20 13:59,"440 Redwood St, Chicago, IL 60007",F,34,2
202166,Knee High Boots,1,129.2,07/09/20 10:30,"146 9th Court, New York City, NY 10001",F,62,4
202167,Cherry & Oliver Pitter,1,15.49,07/26/20 17:40,"86 5th Rd, Chicago, IL 60007",F,62,4
202168,AA Batteries (12 Pack),1,11.95,07/06/20 10:57,"961 5th St, Sacramento, CA 94203",F,26,2
202169,Bungee Cords (10 Pack),1,11.45,07/09/20 12:02,"634 1st St, Chicago, IL 60007",M,57,3
202170,Sun Hat,1,24.96,07/08/20 07:36,"411 Dogwood St, Miami, FL 33133",F,78,4
202171,Snazzy Hair Clips (3 Pack),2,5.3,07/19/20 15:13,"826 Redwood St, Las Vegas, NV 88901",F,21,1
202172,Sun Hat,1,24.96,07/29/20 19:24,"454 Knoll St, New York City, NY 10001",F,70,4
202173,Bike Helmet,1,27.95,07/30/20 22:06,"953 Dogwood Rd, Denver, CO 80259",M,26,2
202174,Wireless Phone Charger,1,42.42,07/14/20 12:36,"869 Dogwood Way, Denver, CO 80259",M,22,1
202175,AA Batteries (12 Pack),1,11.95,07/02/20 10:16,"487 5th St, Chicago, IL 60007",M,89,4
202176,Mechanical Scale,1,38.88,07/14/20 17:24,"125 4th Rd, Sacramento, CA 94203",M,86,4
id,product,quantity,price,date,address,sex,age,age_group
202177,Bungee Cords (10 Pack),1,11.45,07/05/20 10:59,"652 Redwood St, Sacramento, CA 94203",M,38,2
202178,Snazzy Hair Clips (3 Pack),2,5.3,07/19/20 00:06,"134 Knoll Ave, Baton Rouge, LA 70808",F,90,4
202179,Shooter Video Game,1,59.99,07/10/20 15:07,"77 3rd Way, Sacramento, CA 94203",F,42,3
202180,Knee High Boots,1,129.2,07/06/20 10:00,"692 3rd Ave, Chicago, IL 60007",F,63,4
202181,Wireless Phone Charger,1,42.42,07/10/20 14:32,"817 West Way, New York City, NY 10001",M,33,2
202182,AA Batteries (12 Pack),1,11.95,07/24/20 10:04,"902 MLK St, Denver, CO 80259",F,57,3
202183,Noahs Arc Soundbar,1,799,07/12/20 17:25,"221 9th Rd, Chicago, IL 60007",M,19,1
202184,AA Batteries (12 Pack),1,11.95,07/23/20 12:26,"215 Sunset Blvd, Chicago, IL 60007",F,23,1
202185,Shower Grab Bar,1,34.98,07/05/20 21:38,"366 South St, Sacramento, CA 94203",M,65,4
202186,Snazzy Hair Clips (3 Pack),1,5.3,07/06/20 10:21,"325 Virginia Rd, Miami, FL 33133",F,24,1
202186,AA Batteries (12 Pack),1,11.95,07/06/20 10:21,"325 Virginia Rd, Miami, FL 33133",F,24,1
202187,Velcro Shoes,1,43.16,07/21/20 11:03,"645 North Dr, Denver, CO 80259",M,49,3
id,product,quantity,price,date,address,sex,age,age_group
,,,,,,,,
202188,Snazzy Hair Clips (3 Pack),2,5.3,07/22/20 19:03,"698 1st Blvd, Miami, FL 33133",F,85,4
202189,Bungee Cords (10 Pack),1,11.45,07/09/20 20:13,"756 2nd Ave, Chicago, IL 60007",M,64,4
202190,AA Batteries (12 Pack),1,11.95,07/21/20 00:33,"383 MLK Ave, Minneapolis, MN 55111",F,30,2
202191,Snazzy Hair Clips (3 Pack),1,5.3,07/22/20 13:56,"351 2nd Ave, New York City, NY 10001",F,61,4
202192,Bike Helmet,1,27.95,07/11/20 12:30,"55 12th Way, Miami, FL 33133",M,61,4
202193,Sun Hat,1,24.96,07/07/20 15:16,"537 Knoll Rd, New York City, NY 10001",F,38,2
202194,Shooter Video Game,1,59.99,07/04/20 11:28,"735 Sunset Rd, Chicago, IL 60007",M,33,2
202195,Bike Helmet,1,27.95,07/04/20 07:42,"167 Chestnut Lane, Chicago, IL 60007",F,19,1
202196,Wireless Phone Charger,1,42.42,07/02/20 14:59,"922 Knoll Ave, Chicago, IL 60007",F,63,4
202197,Shooter Video Game,1,59.99,07/16/20 13:39,"95 Cypress Blvd, Las Vegas, NV 88901",M,32,2
202198,Velcro Shoes,1,43.16,07/25/20 22:30,"471 4th St, Sacramento, CA 94203",M,40,2
202198,Shower Grab Bar,1,34.98,07/25/20 22:30,"471 4th St, Sacramento, CA 94203",M,40,2
202199,Snazzy Hair Clips (3 Pack),2,5.3,07/02/20 17:08,"822 1st Blvd, New York City, NY 10001",F,89,4
202200,Wireless Phone Charger,1,42.42,07/05/20 22:16,"358 South St, Chicago, IL 60007",F,25,1
202201,Bike Helmet,1,27.95,07/18/20 11:46,"660 Main St, Las Vegas, NV 88901",M,34,2
202202,Shooter Video Game,1,59.99,07/30/20 15:26,"686 Bell Way, Denver, CO 80259",M,33,2
202203,Wireless Phone Charger,1,42.42,07/04/20 13:36,"649 Knoll Rd, Minneapolis, MN 55111",M,89,4
202204,Bungee Cords (10 Pack),1,11.45,07/10/20 12:50,"367 Bell St, Las Vegas, NV 88901",M,20,1
202204,Tub of 50 Marbles,1,17.75,07/10/20 12:50,"367 Bell St, Las Vegas, NV 88901",M,20,1
202204,Earthworm Fishing Lure (32 Pack),1,7.28,07/10/20 12:50,"367 Bell St, Las Vegas, NV 88901",M,20,1
202205,Shooter Video Game,1,59.99,07/27/20 18:36,"49 West Way, Miami, FL 33133",M,41,3
202206,Velcro Shoes,1,43.16,07/15/20 11:13,"461 Cypress Ave, New York City, NY 10001",M,48,3
202206,Sun Hat,1,24.96,07/15/20 11:13,"461 Cypress Ave, New York City, NY 10001",M,48,3
202207,Velcro Shoes,1,43.16,07/09/20 14:08,"264 West Ave, Minneapolis, MN 55111",F,49,3
202208,Snazzy Hair Clips (3 Pack),1,5.3,07/29/20 21:54,"917 13th Dr, New York City, NY 10001",F,26,2
202209,Snazzy Hair Clips (3 Pack),1,5.3,07/23/20 00:57,"717 Dogwood Rd, Miami, FL 33133",F,26,2
202210,Craft Scissors (8 Pack),1,36,07/06/20 10:55,"208 Knoll Blvd, Denver, CO 80259",F,22,1
202211,Craft Scissors (8 Pack),1,36,07/29/20 21:27,"545 Cypress Way, New York City, NY 10001",M,86,4
202212,Bungee Cords (10 Pack),1,11.45,07/14/20 09:43,"920 8th Rd, Chicago, IL 60007",M,22,1
202213,Bungee Cords (10 Pack),1,11.45,07/24/20 01:17,"230 8th Way, New York City, NY 10001",M,50,3
202214,Bungee Cords (10 Pack),1,11.45,07/24/20 08:33,"933 8th Blvd, Sacramento, CA 94203",F,78,4
202215,Velcro Shoes,1,43.16,07/01/20 16:28,"419 9th St, New York City, NY 10001",F,45,3
202216,Bungee Cords (10 Pack),1,11.45,07/27/20 13:46,"599 9th Dr, Las Vegas, NV 88901",F,71,4
202216,Tub of 50 Marbles,1,17.75,07/27/20 13:46,"599 9th Dr, Las Vegas, NV 88901",F,71,4
202217,Milky Mama Nursing Cover,1,20,07/04/20 06:24,"44 MLK Rd, Sacramento, CA 94203",F,31,2
202218,Wireless Phone Charger,1,42.42,07/08/20 10:09,"107 Bell St, Las Vegas, NV 88901",M,43,3
202219,Hair Curler,1,93.31,07/24/20 06:12,"561 11th Way, Sacramento, CA 94203",F,55,3
202219,Snazzy Hair Clips (3 Pack),1,5.3,07/24/20 06:12,"561 11th Way, Sacramento, CA 94203",F,55,3
202220,Bike Helmet,1,27.95,07/16/20 12:01,"849 Virginia St, New York City, NY 10001",F,63,4
202221,Snazzy Hair Clips (3 Pack),1,5.3,07/11/20 11:55,"822 4th Rd, Las Vegas, NV 88901",F,35,2
202222,Sun Hat,1,24.96,07/08/20 11:21,"266 South Ave, Miami, FL 33133",F,24,1
202222,Craft Scissors (8 Pack),1,36,07/08/20 11:21,"266 South Ave, Miami, FL 33133",F,24,1
202223,Shooter Video Game,1,59.99,07/21/20 20:25,"911 South Blvd, Minneapolis, MN 55111",M,27,2
202224,Shooter Video Game,1,59.99,07/31/20 10:11,"597 Washington Way, Providence, RI 02902",M,48,3
202225,Craft Scissors (8 Pack),1,36,07/17/20 21:38,"853 Washington Blvd, Las Vegas, NV 88901",F,33,2
202226,Shooter Video Game,1,59.99,07/22/20 18:53,"292 5th Dr, New York City, NY 10001",M,27,2
202227,Knee High Boots,1,129.2,07/29/20 19:33,"61 Bell Rd, Las Vegas, NV 88901",M,20,1
202228,Shower Grab Bar,1,34.98,07/09/20 02:40,"995 13th Dr, New York City, NY 10001",M,42,3
202229,Wireless Phone Charger,1,42.42,07/15/20 17:39,"866 11th Way, Miami, FL 33133",M,30,2
202230,Shower Grab Bar,1,34.98,07/22/20 21:36,"388 11th Rd, Omaha, NE 68007",M,73,4
202231,Mechanical Scale,1,38.88,07/23/20 23:31,"706 6th Dr, Minneapolis, MN 55111",F,44,3
202232,Snazzy Hair Clips (3 Pack),1,5.3,07/01/20 11:02,"968 West Ave, New York City, NY 10001",F,58,3
202233,Wireless Phone Charger,1,42.42,07/14/20 22:03,"620 West Blvd, New York City, NY 10001",M,44,3
202234,Bungee Cords (10 Pack),1,11.45,07/01/20 21:51,"701 South St, Baton Rouge, LA 70808",F,44,3
202235,Shooter Video Game,1,59.99,07/15/20 13:41,"309 7th Rd, Sacramento, CA 94203",M,21,1
202236,Snazzy Hair Clips (3 Pack),2,5.3,07/22/20 21:52,"219 Ridge Blvd, Miami, FL 33133",F,35,2
202237,Craft Scissors (8 Pack),1,36,07/19/20 02:39,"1 4th Rd, Chicago, IL 60007",F,37,2
202238,AA Batteries (12 Pack),1,11.95,07/02/20 14:09,"1 2nd Dr, Chicago, IL 60007",M,40,2
202239,Wireless Phone Charger,1,42.42,07/08/20 20:56,"424 11th Court, Miami, FL 33133",F,40,2
202240,Knee High Boots,1,129.2,07/25/20 20:27,"785 North Dr, Omaha, NE 68007",F,41,3
202241,Bungee Cords (10 Pack),1,11.45,07/23/20 10:58,"987 10th Blvd, Las Vegas, NV 88901",F,60,3
202241,Earthworm Fishing Lure (32 Pack),1,7.28,07/23/20 10:58,"987 10th Blvd, Las Vegas, NV 88901",F,60,3
202242,Sun Hat,1,24.96,07/14/20 22:17,"508 Chestnut Blvd, Miami, FL 33133",M,74,4
202243,Snazzy Hair Clips (3 Pack),1,5.3,07/04/20 18:53,"477 South Ave, Minneapolis, MN 55111",F,25,1
202244,Cherry & Oliver Pitter,2,15.49,07/13/20 20:37,"868 Washington Way, New York City, NY 10001",F,56,3
202245,Shooter Video Game,1,59.99,07/03/20 07:43,"759 12th Blvd, Sacramento, CA 94203",M,34,2
202246,Milky Mama Nursing Cover,1,20,07/31/20 11:19,"896 Virginia St, Sacramento, CA 94203",F,33,2
202246,Knee High Boots,1,129.2,07/31/20 11:19,"896 Virginia St, Sacramento, CA 94203",F,33,2
202247,Vuvuzela,1,4.99,07/19/20 19:17,"988 6th Blvd, Sacramento, CA 94203",M,58,3
202248,Snazzy Hair Clips (3 Pack),1,5.3,07/13/20 19:58,"830 North Rd, New York City, NY 10001",M,22,1
202249,Cherry & Oliver Pitter,1,15.49,07/24/20 23:33,"930 North St, New York City, NY 10001",F,18,1
202250,AA Batteries (12 Pack),1,11.95,07/25/20 18:55,"281 Knoll Blvd, Denver, CO 80259",F,52,3
202251,Sun Hat,1,24.96,07/13/20 21:42,"611 Chestnut Ave, New York City, NY 10001",F,32,2
202252,Snazzy Hair Clips (3 Pack),1,5.3,07/22/20 15:07,"731 Ridge St, Miami, FL 33133",F,27,2
202253,Knee High Boots,1,129.2,07/26/20 08:29,"517 Main St, Denver, CO 80259",F,18,1
202254,Sun Hat,1,24.96,07/21/20 08:02,"303 Bell Rd, Las Vegas, NV 88901",M,76,4
202255,Shooter Video Game,1,59.99,07/11/20 08:50,"190 13th Ave, New York City, NY 10001",F,30,2
202256,Bike Helmet,1,27.95,07/06/20 11:22,"854 North Rd, Chicago, IL 60007",F,90,4
202257,Shower Grab Bar,1,34.98,07/20/20 12:58,"229 3rd Court, New York City, NY 10001",F,82,4
202258,Wireless Phone Charger,1,42.42,07/19/20 22:43,"761 1st Ave, Sacramento, CA 94203",F,54,3
202259,Wireless Phone Charger,1,42.42,07/04/20 07:33,"439 Bell Blvd, Las Vegas, NV 88901",F,78,4
202260,Shower Grab Bar,1,34.98,07/02/20 17:06,"97 MLK Way, Chicago, IL 60007",M,63,4
202261,Shooter Video Game,1,59.99,07/15/20 21:20,"121 Sunset Court, Las Vegas, NV 88901",M,22,1
202262,Sun Hat,1,24.96,07/05/20 10:39,"458 10th Lane, Chicago, IL 60007",M,49,3
202263,Wireless Phone Charger,1,42.42,07/09/20 11:45,"939 Lincoln St, Miami, FL 33133",F,29,2
202264,Snazzy Hair Clips (3 Pack),1,5.3,07/25/20 18:44,"853 10th Rd, New York City, NY 10001",M,22,1
202265,AA Batteries (12 Pack),1,11.95,07/21/20 14:53,"156 10th Rd, Chicago, IL 60007",F,39,2
202266,Shooter Video Game,1,59.99,07/06/20 14:06,"169 4th Blvd, New York City, NY 10001",M,25,1
202267,Knee High Boots,1,129.2,07/10/20 10:51,"770 1st St, Las Vegas, NV 88901",M,83,4
202268,Tub of 50 Marbles,1,17.75,07/29/20 11:53,"439 2nd Dr, New York City, NY 10001",F,89,4
202269,Vuvuzela,1,4.99,07/03/20 14:43,"278 7th Ave, Denver, CO 80259",F,19,1
202270,Snazzy Hair Clips (3 Pack),1,5.3,07/23/20 12:43,"88 4th St, Chicago, IL 60007",F,24,1
202271,Shooter Video Game,1,59.99,07/02/20 08:02,"959 8th Court, New York City, NY 10001",M,30,2
202272,Knee High Boots,1,129.2,07/14/20 18:04,"71 4th Ave, New York City, NY 10001",F,18,1
202273,Velcro Shoes,1,43.16,07/17/20 08:56,"371 10th St, New York City, NY 10001",M,90,4
202274,Snazzy Hair Clips (3 Pack),1,5.3,07/07/20 10:53,"221 Virginia St, Miami, FL 33133",M,36,2
202275,Shooter Video Game,1,59.99,07/11/20 09:52,"714 7th Rd, Omaha, NE 68007",M,24,1
202276,Wireless Phone Charger,1,42.42,07/25/20 13:11,"881 13th Ave, Miami, FL 33133",M,42,3
202277,Shooter Video Game,1,59.99,07/18/20 12:13,"243 7th Ave, Providence, RI 02902",F,86,4
202278,Bungee Cords (10 Pack),1,11.45,07/09/20 18:28,"61 Main Blvd, Omaha, NE 68007",F,54,3
202278,Earthworm Fishing Lure (32 Pack),1,7.28,07/09/20 18:28,"61 Main Blvd, Omaha, NE 68007",F,54,3
202279,Wireless Phone Charger,2,42.42,07/16/20 09:48,"719 MLK Rd, Chicago, IL 60007",M,52,3
202280,Shooter Video Game,1,59.99,07/05/20 13:56,"831 MLK Rd, New York City, NY 10001",M,59,3
202281,Wireless Phone Charger,1,42.42,07/07/20 20:00,"134 Chestnut St, Sacramento, CA 94203",M,19,1
202282,Craft Scissors (8 Pack),1,36,07/03/20 09:22,"748 Cypress Rd, Miami, FL 33133",M,63,4
202282,Tub of 50 Marbles,1,17.75,07/03/20 09:22,"748 Cypress Rd, Miami, FL 33133",M,63,4
202283,Sun Hat,1,24.96,07/06/20 15:22,"405 Main Lane, Las Vegas, NV 88901",M,43,3
202284,Wireless Phone Charger,1,42.42,07/05/20 00:54,"260 Main Dr, Miami, FL 33133",M,18,1
202285,Milky Mama Nursing Cover,1,20,07/20/20 12:49,"176 Cypress St, New York City, NY 10001",F,22,1
202286,Bike Helmet,1,27.95,07/03/20 14:05,"86 Sunset Ave, Minneapolis, MN 55111",M,60,3
202287,Craft Scissors (8 Pack),1,36,07/15/20 18:05,"528 Ridge Lane, Denver, CO 80259",F,26,2
202288,AA Batteries (12 Pack),1,11.95,07/30/20 22:17,"74 3rd St, Las Vegas, NV 88901",M,73,4
202289,Bungee Cords (10 Pack),2,11.45,07/19/20 06:40,"315 Virginia Rd, Chicago, IL 60007",M,55,3
202290,Bike Helmet,1,27.95,07/18/20 06:07,"654 Bell Ave, Minneapolis, MN 55111",F,63,4
202291,Vuvuzela,1,4.99,07/13/20 22:28,"223 South Blvd, Miami, FL 33133",M,27,2
202292,Shooter Video Game,1,59.99,07/26/20 09:20,"938 Washington St, Chicago, IL 60007",M,38,2
202293,Bungee Cords (10 Pack),1,11.45,07/22/20 09:13,"707 8th Rd, Sacramento, CA 94203",F,50,3
202294,Tub of 50 Marbles,1,17.75,07/22/20 13:01,"932 11th Rd, Las Vegas, NV 88901",F,80,4
202295,Bungee Cords (10 Pack),1,11.45,07/20/20 15:45,"205 MLK Rd, Omaha, NE 68007",F,69,4
202296,Velcro Shoes,1,43.16,07/10/20 08:15,"731 11th Rd, Minneapolis, MN 55111",M,72,4
202296,Sun Hat,1,24.96,07/10/20 08:15,"731 11th Rd, Minneapolis, MN 55111",M,72,4
202296,AA Batteries (12 Pack),1,11.95,07/10/20 08:15,"731 11th Rd, Minneapolis, MN 55111",M,72,4
202297,Wireless Phone Charger,1,42.42,07/12/20 11:51,"333 Dogwood Rd, Denver, CO 80259",F,25,1
202298,AA Batteries (12 Pack),1,11.95,07/29/20 18:14,"645 North Way, Chicago, IL 60007",M,53,3
202299,Vuvuzela,1,4.99,07/31/20 16:32,"376 Sunset St, Miami, FL 33133",M,46,3
202300,Shooter Video Game,1,59.99,07/01/20 17:37,"261 Lincoln Dr, Sacramento, CA 94203",M,34,2
202301,Wireless Phone Charger,1,42.42,07/24/20 18:37,"262 Chestnut Ave, Baton Rouge, LA 70808",M,59,3
202302,Craft Scissors (8 Pack),1,36,07/17/20 10:39,"192 West Blvd, Miami, FL 33133",M,31,2
202303,Wireless Phone Charger,1,42.42,07/10/20 13:44,"644 West Rd, Denver, CO 80259",M,90,4
