id,product,quantity,price,date,address,sex,age,age_group
261732,Shooter Video Game,1,59.99,12/04/20 11:55,"566 Lincoln St, Miami, FL 33133",F,60,3
261732,Sun Hat,1,24.96,12/04/20 11:55,"566 Lincoln St, Miami, FL 33133",F,60,3
261733,Wireless Phone Charger,1,42.42,12/01/20 19:48,"318 West Rd, New York City, NY 10001",F,25,1
261734,Velcro Shoes,1,43.16,12/21/20 10:07,"799 6th Ave, Miami, FL 33133",M,58,3
261735,AA Batteries (12 Pack),1,11.95,12/29/20 13:01,"18 Dogwood Rd, Sacramento, CA 94203",F,55,3
261736,Earthworm Fishing Lure (32 Pack),1,7.28,12/03/20 20:31,"941 South Lane, Minneapolis, MN 55111",M,47,3
261737,Wireless Phone Charger,1,42.42,12/08/20 11:18,"793 Redwood Way, Miami, FL 33133",M,48,3
261738,Hair Curler,1,93.31,12/22/20 21:12,"127 Virginia St, Las Vegas, NV 88901",F,56,3
261739,AA Batteries (12 Pack),1,11.95,12/25/20 09:48,"362 MLK St, Minneapolis, MN 55111",M,33,2
261740,Shooter Video Game,1,59.99,12/10/20 09:30,"595 12th Rd, Las Vegas, NV 88901",M,25,1
261741,Sun Hat,1,24.96,12/16/20 19:37,"789 6th Court, Las Vegas, NV 88901",M,49,3
261742,Shooter Video Game,1,59.99,12/07/20 17:25,"58 3rd Lane, Chicago, IL 60007",M,50,3
261743,Wireless Phone Charger,1,42.42,12/05/20 09:59,"616 Chestnut Way, Miami, FL 33133",F,47,3
261744,Craft Scissors (8 Pack),1,36.0,12/24/20 18:51,"161 South St, Miami, FL 33133",F,23,1
261744,Earthworm Fishing Lure (32 Pack),1,7.28,12/24/20 18:51,"161 South St, Miami, FL 33133",F,23,1
261745,Sun Hat,1,24.96,12/21/20 10:43,"257 Knoll St, Denver, CO 80259",F,26,2
261746,Shooter Video Game,1,59.99,12/22/20 19:04,"522 Sunset Rd, Miami, FL 33133",M,19,1
261747,Sun Hat,1,24.96,12/09/20 17:05,"454 Ridge Ave, New York City, NY 10001",F,24,1
261748,Tub of 50 Marbles,1,17.75,12/01/20 15:25,"107 Cypress Rd, Chicago, IL 60007",F,69,4
261749,Snazzy Hair Clips (3 Pack),2,5.3,12/18/20 20:32,"417 11th Lane, Chicago, IL 60007",F,44,3
261750,AA Batteries (12 Pack),1,11.95,12/18/20 12:42,"200 South St, New York City, NY 10001",F,37,2
261751,AA Batteries (12 Pack),1,11.95,12/02/20 19:02,"761 12th Ave, Chicago, IL 60007",M,82,4
261752,Snazzy Hair Clips (3 Pack),1,5.3,12/10/20 11:26,"407 Lincoln Ave, Chicago, IL 60007",F,39,2
261753,Sun Hat,1,24.96,12/22/20 08:58,"702 Bell St, Miami, FL 33133",F,25,1
261754,Bungee Cords (10 Pack),1,11.45,12/01/20 09:00,"943 North Blvd, New York City, NY 10001",F,35,2
261754,Snazzy Hair Clips (3 Pack),1,5.3,12/01/20 09:00,"943 North Blvd, New York City, NY 10001",F,35,2
261755,Sun Hat,1,24.96,12/31/20 13:46,"320 Main Rd, Las Vegas, NV 88901",M,56,3
261756,Snazzy Hair Clips (3 Pack),1,5.3,12/22/20 20:27,"250 7th St, Miami, FL 33133",M,51,3
261757,Wireless Phone Charger,1,42.42,12/17/20 22:44,"967 Main Ave, Omaha, NE 68007",M,70,4
261758,Wireless Phone Charger,1,42.42,12/11/20 04:09,"706 7th Blvd, Las Vegas, NV 88901",F,27,2
261759,Hair Curler,1,93.31,12/24/20 15:47,"169 5th Court, Miami, FL 33133",M,27,2
261759,Snazzy Hair Clips (3 Pack),1,5.3,12/24/20 15:47,"169 5th Court, Miami, FL 33133",M,27,2
261760,Hair Curler,1,93.31,12/20/20 16:13,"752 10th St, Chicago, IL 60007",F,23,1
261760,Snazzy Hair Clips (3 Pack),1,5.3,12/20/20 16:13,"752 10th St, Chicago, IL 60007",F,23,1
261761,Bungee Cords (10 Pack),1,11.45,12/11/20 20:20,"278 9th Rd, Las Vegas, NV 88901",F,19,1
261762,Wireless Phone Charger,1,42.42,12/13/20 14:56,"873 Dogwood St, Denver, CO 80259",M,49,3
261763,Snazzy Hair Clips (3 Pack),1,5.3,12/23/20 08:53,"35 North Ave, Minneapolis, MN 55111",F,70,4
261764,Sun Hat,2,24.96,12/23/20 19:35,"125 Lincoln Rd, Las Vegas, NV 88901",M,87,4
261765,Velcro Shoes,1,43.16,12/31/20 18:00,"412 7th Rd, New York City, NY 10001",M,31,2
261766,AA Batteries (12 Pack),1,11.95,12/08/20 18:51,"775 Cypress Blvd, Minneapolis, MN 55111",F,32,2
261767,Wireless Phone Charger,1,42.42,12/06/20 09:45,"385 6th St, Miami, FL 33133",M,18,1
261768,Hair Curler,1,93.31,12/23/20 23:37,"375 North Rd, Las Vegas, NV 88901",F,23,1
261769,Bungee Cords (10 Pack),1,11.45,12/09/20 00:05,"322 Knoll St, New York City, NY 10001",F,37,2
261770,Bungee Cords (10 Pack),1,11.45,12/11/20 12:48,"187 Virginia Blvd, Minneapolis, MN 55111",M,53,3
261771,Wireless Phone Charger,1,42.42,12/29/20 19:52,"391 South Rd, Minneapolis, MN 55111",M,75,4
261772,Tub of 50 Marbles,1,17.75,12/12/20 17:19,"92 Bell Blvd, Denver, CO 80259",F,41,3
261773,Bungee Cords (10 Pack),1,11.45,12/31/20 15:00,"231 Chestnut Dr, Miami, FL 33133",F,64,4
261774,Craft Scissors (8 Pack),2,36.0,12/11/20 18:11,"120 Main Lane, Chicago, IL 60007",M,60,3
261775,AA Batteries (12 Pack),1,11.95,12/19/20 15:29,"207 Sunset St, Las Vegas, NV 88901",F,78,4
261776,Velcro Shoes,1,43.16,12/29/20 20:51,"837 10th Dr, Denver, CO 80259",M,33,2
261777,Sun Hat,1,24.96,12/10/20 21:15,"813 12th Lane, Sacramento, CA 94203",F,67,4
id,product,quantity,price,date,address,sex,age,age_group
261778,Shooter Video Game,1,59.99,12/22/20 17:40,"561 Cypress Rd, New York City, NY 10001",M,28,2
261779,Shooter Video Game,1,59.99,12/05/20 21:38,"11 Main Blvd, Baton Rouge, LA 70808",F,26,2
261780,Bungee Cords (10 Pack),1,11.45,12/05/20 12:20,"551 3rd St, Miami, FL 33133",M,61,4
261781,Craft Scissors (8 Pack),1,36,12/03/20 20:41,"927 3rd Dr, Omaha, NE 68007",M,54,3
261782,AA Batteries (12 Pack),1,11.95,12/26/20 19:56,"617 5th Ave, Chicago, IL 60007",M,54,3
261783,Craft Scissors (8 Pack),1,36,12/23/20 16:36,"927 Redwood St, Chicago, IL 60007",M,19,1
261784,Hair Curler,1,93.31,12/22/20 17:24,"54 Chestnut Rd, New York City, NY 10001",F,23,1
261785,Bike Helmet,1,27.95,12/22/20 10:30,"723 Ridge Way, Sacramento, CA 94203",M,88,4
261786,Bungee Cords (10 Pack),1,11.45,12/04/20 10:03,"641 Cypress Blvd, Chicago, IL 60007",M,33,2
261787,Bungee Cords (10 Pack),1,11.45,12/12/20 10:31,"537 MLK St, Denver, CO 80259",M,76,4
261788,Bungee Cords (10 Pack),1,11.45,12/04/20 22:23,"640 8th Court, New York City, NY 10001",F,55,3
261788,Earthworm Fishing Lure (32 Pack),1,7.28,12/04/20 22:23,"640 8th Court, New York City, NY 10001",F,55,3
261789,Cherry & Oliver Pitter,1,15.49,12/18/20 01:53,"911 1st Ave, Chicago, IL 60007",F,34,2
261790,Sun Hat,1,24.96,12/02/20 20:13,"897 Washington St, Las Vegas, NV 88901",F,67,4
261791,Wireless Phone Charger,1,42.42,12/19/20 06:26,"645 5th Rd, Chicago, IL 60007",M,46,3
261792,Shower Grab Bar,1,34.98,12/04/20 01:57,"249 North Rd, Minneapolis, MN 55111",M,79,4
261793,Vuvuzela,1,4.99,12/22/20 09:08,"597 3rd Ave, Chicago, IL 60007",M,32,2
261794,Wireless Phone Charger,1,42.42,12/27/20 11:48,"853 Cypress Way, Sacramento, CA 94203",F,24,1
261795,Snazzy Hair Clips (3 Pack),1,5.3,12/24/20 11:30,"167 Chestnut Rd, New York City, NY 10001",F,21,1
261796,Hair Curler,1,93.31,12/17/20 20:19,"84 Main Blvd, Sacramento, CA 94203",M,22,1
261797,Knee High Boots,1,129.2,12/14/20 22:32,"658 13th Lane, Sacramento, CA 94203",M,68,4
261798,Vuvuzela,2,4.99,12/21/20 22:17,"616 13th Ave, Las Vegas, NV 88901",M,25,1
261799,Knee High Boots,1,129.2,12/02/20 14:00,"44 4th Rd, New York City, NY 10001",M,55,3
261800,Knee High Boots,1,129.2,12/28/20 06:00,"712 South Dr, Minneapolis, MN 55111",F,78,4
261801,Tub of 50 Marbles,1,17.75,12/29/20 22:40,"502 Redwood Blvd, Las Vegas, NV 88901",F,53,3
261802,Wireless Phone Charger,1,42.42,12/13/20 11:48,"83 MLK St, Baton Rouge, LA 70808",M,50,3
261803,Snazzy Hair Clips (3 Pack),1,5.3,12/27/20 13:32,"321 9th Rd, New York City, NY 10001",F,43,3
261804,Wireless Phone Charger,1,42.42,12/19/20 10:30,"157 Main Blvd, Minneapolis, MN 55111",M,55,3
261805,Bike Helmet,1,27.95,12/07/20 10:04,"701 Sunset St, Chicago, IL 60007",F,76,4
261806,Hair Curler,1,93.31,12/03/20 12:02,"953 Cypress Ave, Providence, RI 02902",F,51,3
261806,Snazzy Hair Clips (3 Pack),1,5.3,12/03/20 12:02,"953 Cypress Ave, Providence, RI 02902",F,51,3
261807,Wireless Phone Charger,1,42.42,12/26/20 09:58,"576 Redwood Ave, Chicago, IL 60007",M,65,4
261808,Milky Mama Nursing Cover,1,20,12/21/20 23:01,"5 Dogwood St, Minneapolis, MN 55111",F,40,2
261809,Sun Hat,1,24.96,12/18/20 10:31,"205 12th St, Las Vegas, NV 88901",F,68,4
261810,Bungee Cords (10 Pack),1,11.45,12/05/20 13:00,"520 12th Rd, Las Vegas, NV 88901",M,67,4
261811,Wireless Phone Charger,1,42.42,12/03/20 20:49,"288 6th Ave, Omaha, NE 68007",F,47,3
261812,Wireless Phone Charger,1,42.42,12/31/20 12:36,"163 13th Way, Miami, FL 33133",F,90,4
261813,Bike Helmet,1,27.95,12/15/20 21:02,"284 7th Ave, Sacramento, CA 94203",F,49,3
261814,AA Batteries (12 Pack),1,11.95,12/23/20 23:51,"369 Redwood St, Sacramento, CA 94203",F,36,2
261815,AA Batteries (12 Pack),1,11.95,12/17/20 07:42,"314 Dogwood St, Miami, FL 33133",M,84,4
261816,Snazzy Hair Clips (3 Pack),2,5.3,12/19/20 19:43,"746 Knoll Dr, Miami, FL 33133",F,46,3
261817,Bike Helmet,1,27.95,12/16/20 13:12,"576 Lincoln Ave, Las Vegas, NV 88901",F,30,2
261818,Velcro Shoes,1,43.16,12/29/20 21:24,"148 Bell Ave, Miami, FL 33133",M,37,2
261819,Knee High Boots,1,129.2,12/05/20 20:04,"488 Dogwood St, Miami, FL 33133",F,39,2
261820,Craft Scissors (8 Pack),1,36,12/18/20 16:16,"402 2nd Ave, Denver, CO 80259",F,82,4
261821,Knee High Boots,1,129.2,12/18/20 00:09,"613 MLK St, Chicago, IL 60007",F,41,3
261822,Knee High Boots,1,129.2,12/24/20 16:21,"659 Lincoln St, Sacramento, CA 94203",F,26,2
261823,Wireless Phone Charger,1,42.42,12/22/20 21:18,"784 Knoll Blvd, Minneapolis, MN 55111",F,66,4
261823,Wireless Phone Charger,1,42.42,12/22/20 21:18,"784 Knoll Blvd, Minneapolis, MN 55111",F,66,4
261824,Velcro Shoes,1,43.16,12/04/20 19:43,"122 Cypress Rd, Chicago, IL 60007",M,68,4
261825,Cherry & Oliver Pitter,1,15.49,12/19/20 18:02,"669 Ridge Blvd, Denver, CO 80259",F,80,4
261826,AA Batteries (12 Pack),1,11.95,12/21/20 11:25,"942 11th Lane, Minneapolis, MN 55111",F,51,3
261827,Vuvuzela,1,4.99,12/18/20 21:52,"746 Washington St, Las Vegas, NV 88901",F,60,3
261828,Wireless Phone Charger,1,42.42,12/08/20 23:57,"33 Ridge Lane, Las Vegas, NV 88901",M,39,2
261829,Sun Hat,1,24.96,12/20/20 20:03,"798 Dogwood Rd, New York City, NY 10001",F,39,2
261830,Snazzy Hair Clips (3 Pack),1,5.3,12/31/20 02:22,"96 North Rd, Sacramento, CA 94203",F,25,1
261831,Knee High Boots,1,129.2,12/07/20 14:09,"58 Washington Ave, Sacramento, CA 94203",M,22,1
261832,Craft Scissors (8 Pack),1,36,12/09/20 13:41,"239 12th St, Las Vegas, NV 88901",F,83,4
261832,Tub of 50 Marbles,1,17.75,12/09/20 13:41,"239 12th St, Las Vegas, NV 88901",F,83,4
261833,Bungee Cords (10 Pack),1,11.45,12/18/20 09:49,"701 3rd Way, Baton Rouge, LA 70808",F,44,3
,,,,,,,,
261834,Velcro Shoes,1,43.16,12/26/20 14:16,"515 6th St, Minneapolis, MN 55111",M,69,4
261834,Shower Grab Bar,1,34.98,12/26/20 14:16,"515 6th St, Minneapolis, MN 55111",M,69,4
261835,Sun Hat,1,24.96,12/30/20 13:35,"594 South Rd, Omaha, NE 68007",F,50,3
261836,Shooter Video Game,1,59.99,12/13/20 05:27,"870 3rd Ave, New York City, NY 10001",M,38,2
261837,Wireless Phone Charger,1,42.42,12/27/20 12:14,"37 South Blvd, Minneapolis, MN 55111",F,78,4
261838,Velcro Shoes,1,43.16,12/30/20 13:06,"596 Sunset St, Chicago, IL 60007",F,68,4
261839,Bungee Cords (10 Pack),1,11.45,12/19/20 21:24,"790 Bell Dr, Denver, CO 80259",F,24,1
261840,Snazzy Hair Clips (3 Pack),1,5.3,12/08/20 21:51,"133 Cypress St, Denver, CO 80259",F,19,1
261841,Sun Hat,1,24.96,12/25/20 21:15,"392 10th Rd, Miami, FL 33133",M,81,4
261842,Velcro Shoes,1,43.16,12/03/20 06:48,"352 Virginia Rd, Sacramento, CA 94203",M,37,2
261843,Sun Hat,1,24.96,12/28/20 19:44,"468 10th Ave, Chicago, IL 60007",M,72,4
261844,Hair Curler,1,93.31,12/08/20 21:19,"905 Cypress Rd, Chicago, IL 60007",M,52,3
261845,Knee High Boots,1,129.2,12/20/20 08:39,"745 Sunset Dr, Sacramento, CA 94203",M,84,4
261846,Wireless Phone Charger,1,42.42,12/13/20 19:19,"335 3rd Way, Las Vegas, NV 88901",M,22,1
261847,Bike Helmet,1,27.95,12/25/20 00:05,"12 Cypress Dr, Sacramento, CA 94203",M,78,4
261848,Wireless Phone Charger,1,42.42,12/21/20 13:40,"983 North St, Miami, FL 33133",F,29,2
261849,Snazzy Hair Clips (3 Pack),1,5.3,12/28/20 08:33,"122 11th Ave, Miami, FL 33133",M,29,2
261850,Velcro Shoes,2,43.16,12/30/20 19:26,"498 8th St, Minneapolis, MN 55111",M,39,2
261850,Tub of 50 Marbles,1,17.75,12/30/20 19:26,"498 8th St, Minneapolis, MN 55111",M,39,2
261851,Bungee Cords (10 Pack),1,11.45,12/24/20 16:06,"886 Lincoln Dr, Las Vegas, NV 88901",F,78,4
261852,Snazzy Hair Clips (3 Pack),1,5.3,12/10/20 17:28,"560 5th Ave, Omaha, NE 68007",F,76,4
261853,Shooter Video Game,1,59.99,12/14/20 19:02,"378 Washington Ave, Chicago, IL 60007",F,33,2
261854,Mechanical Scale,1,38.88,12/31/20 07:54,"102 6th Rd, Las Vegas, NV 88901",F,72,4
261855,Hair Curler,1,93.31,12/05/20 16:40,"649 2nd St, Las Vegas, NV 88901",M,22,1
261856,Bungee Cords (10 Pack),1,11.45,12/19/20 14:05,"532 13th Ave, Minneapolis, MN 55111",F,85,4
261857,Snazzy Hair Clips (3 Pack),1,5.3,12/29/20 12:37,"22 Bell St, Las Vegas, NV 88901",F,21,1
261858,AA Batteries (12 Pack),1,11.95,12/26/20 13:22,"517 Chestnut Court, New York City, NY 10001",F,31,2
261859,Wireless Phone Charger,1,42.42,12/22/20 14:16,"864 9th St, New York City, NY 10001",M,34,2
261860,Snazzy Hair Clips (3 Pack),1,5.3,12/04/20 22:07,"659 Dogwood Rd, Sacramento, CA 94203",M,18,1
261861,Bike Helmet,1,27.95,12/29/20 21:21,"853 Dogwood Blvd, Las Vegas, NV 88901",F,86,4
261862,Shooter Video Game,1,59.99,12/31/20 21:55,"827 8th Lane, Chicago, IL 60007",M,23,1
261863,Bungee Cords (10 Pack),1,11.45,12/28/20 19:56,"99 North Way, Chicago, IL 60007",F,32,2
261864,Bike Helmet,2,27.95,12/06/20 01:41,"274 Cypress Dr, Minneapolis, MN 55111",F,89,4
261865,Shooter Video Game,1,59.99,12/30/20 18:24,"501 13th Ave, Las Vegas, NV 88901",M,58,3
261866,Bungee Cords (10 Pack),1,11.45,12/15/20 19:41,"916 Lincoln Ave, Sacramento, CA 94203",F,18,1
261867,Bungee Cords (10 Pack),1,11.45,12/27/20 16:30,"486 North Blvd, Las Vegas, NV 88901",F,43,3
261868,Mechanical Scale,1,38.88,12/04/20 18:31,"283 MLK Ave, Omaha, NE 68007",F,67,4
261869,Wireless Phone Charger,1,42.42,12/30/20 20:19,"543 6th St, Minneapolis, MN 55111",M,23,1
261870,Milky Mama Nursing Cover,1,20,12/28/20 18:53,"846 South Blvd, New York City, NY 10001",F,19,1
261871,Shooter Video Game,1,59.99,12/25/20 17:53,"932 10th Rd, Las Vegas, NV 88901",M,20,1
261872,Velcro Shoes,1,43.16,12/09/20 16:14,"771 North Ave, Miami, FL 33133",M,44,3
261873,Sun Hat,1,24.96,12/21/20 13:23,"154 Ridge Blvd, Chicago, IL 60007",F,75,4
261874,AA Batteries (12 Pack),1,11.95,12/10/20 19:27,"289 Bell Dr, Miami, FL 33133",M,24,1
261875,Bungee Cords (10 Pack),1,11.45,12/22/20 14:13,"773 9th Ave, New York City, NY 10001",F,56,3
261875,Snazzy Hair Clips (3 Pack),1,5.3,12/22/20 14:13,"773 9th Ave, New York City, NY 10001",F,56,3
261876,Snazzy Hair Clips (3 Pack),1,5.3,12/02/20 14:42,"400 South Dr, Miami, FL 33133",F,38,2
261877,Sun Hat,1,24.96,12/31/20 09:57,"182 Dogwood Way, Minneapolis, MN 55111",F,48,3
261878,Snazzy Hair Clips (3 Pack),2,5.3,12/11/20 19:51,"861 South Way, Minneapolis, MN 55111",F,28,2
261879,Wireless Phone Charger,1,42.42,12/26/20 12:00,"116 5th Dr, Miami, FL 33133",M,70,4
261880,Velcro Shoes,1,43.16,12/18/20 10:55,"702 Lincoln Rd, Omaha, NE 68007",M,81,4
261880,Shower Grab Bar,1,34.98,12/18/20 10:55,"702 Lincoln Rd, Omaha, NE 68007",M,81,4
261880,Tub of 50 Marbles,1,17.75,12/18/20 10:55,"702 Lincoln Rd, Omaha, NE 68007",M,81,4
261881,Bike Helmet,1,27.95,12/03/20 18:02,"163 4th Rd, Chicago, IL 60007",M,56,3
261882,Snazzy Hair Clips (3 Pack),1,5.3,12/18/20 11:25,"286 MLK St, Chicago, IL 60007",F,20,1
261883,Craft Scissors (8 Pack),1,36,12/14/20 13:02,"503 13th Ave, Las Vegas, NV 88901",M,32,2
261884,Knee High Boots,1,129.2,12/30/20 15:44,"47 Cypress Ave, Las Vegas, NV 88901",F,49,3
261885,Shower Grab Bar,1,34.98,12/05/20 03:05,"873 Virginia Way, Chicago, IL 60007",F,88,4
261886,Velcro Shoes,1,43.16,12/07/20 20:21,"666 3rd Rd, New York City, NY 10001",M,73,4
261886,Shower Grab Bar,1,34.98,12/07/20 20:21,"666 3rd Rd, New York City, NY 10001",M,73,4
261886,Tub of 50 Marbles,1,17.75,12/07/20 20:21,"666 3rd Rd, New York City, NY 10001",M,73,4
261887,Velcro Shoes,1,43.16,12/07/20 11:03,"985 MLK Way, Las Vegas, NV 88901",M,35,2
261888,AA Batteries (12 Pack),1,11.95,12/11/20 21:21,"34 1st Rd, Minneapolis, MN 55111",F,22,1
261889,Bungee Cords (10 Pack),1,11.45,12/24/20 14:03,"564 Washington Lane, Sacramento, CA 94203",F,65,4
261889,Earthworm Fishing Lure (32 Pack),1,7.28,12/24/20 14:03,"564 Washington Lane, Sacramento, CA 94203",F,65,4
261890,AA Batteries (12 Pack),1,11.95,12/24/20 11:58,"903 Lincoln Way, Minneapolis, MN 55111",M,46,3
261890,AA Batteries (12 Pack),1,11.95,12/24/20 11:58,"903 Lincoln Way, Minneapolis, MN 55111",M,46,3
261891,Knee High Boots,1,129.2,12/06/20 06:32,"237 8th Rd, Chicago, IL 60007",F,56,3
261892,Shower Grab Bar,1,34.98,12/03/20 23:27,"821 4th Ave, Miami, FL 33133",F,45,3
261893,Wireless Phone Charger,1,42.42,12/15/20 13:39,"934 1st St, Miami, FL 33133",F,61,4
261894,Bike Helmet,1,27.95,12/11/20 16:29,"548 Sunset Way, Minneapolis, MN 55111",F,51,3
261895,Bike Helmet,1,27.95,12/29/20 11:41,"213 3rd Rd, Baton Rouge, LA 70808",F,30,2
